Record Length,Analog:2000
-8.9600000000E-07,+1.518750E+00
-8.9500000000E-07,+1.512500E+00
-8.9400000000E-07,+1.509375E+00
-8.9300000000E-07,+1.502083E+00
-8.9200000000E-07,+1.500000E+00
-8.9100000000E-07,+1.492708E+00
-8.9000000000E-07,+1.488542E+00
-8.8900000000E-07,+1.480208E+00
-8.8800000000E-07,+1.476042E+00
-8.8700000000E-07,+1.469792E+00
-8.8600000000E-07,+1.466667E+00
-8.8500000000E-07,+1.453125E+00
-8.8400000000E-07,+1.454167E+00
-8.8300000000E-07,+1.440625E+00
-8.8200000000E-07,+1.439583E+00
-8.8100000000E-07,+1.429167E+00
-8.8000000000E-07,+1.427083E+00
-8.7900000000E-07,+1.415625E+00
-8.7800000000E-07,+1.408333E+00
-8.7700000000E-07,+1.398958E+00
-8.7600000000E-07,+1.394792E+00
-8.7500000000E-07,+1.385417E+00
-8.7400000000E-07,+1.381250E+00
-8.7300000000E-07,+1.370833E+00
-8.7200000000E-07,+1.366667E+00
-8.7100000000E-07,+1.348958E+00
-8.7000000000E-07,+1.351042E+00
-8.6900000000E-07,+1.336458E+00
-8.6800000000E-07,+1.333333E+00
-8.6700000000E-07,+1.319792E+00
-8.6600000000E-07,+1.313542E+00
-8.6500000000E-07,+1.300000E+00
-8.6400000000E-07,+1.296875E+00
-8.6300000000E-07,+1.288542E+00
-8.6200000000E-07,+1.286458E+00
-8.6100000000E-07,+1.266667E+00
-8.6000000000E-07,+1.263542E+00
-8.5900000000E-07,+1.252083E+00
-8.5800000000E-07,+1.248958E+00
-8.5700000000E-07,+1.232292E+00
-8.5600000000E-07,+1.230208E+00
-8.5500000000E-07,+1.218750E+00
-8.5400000000E-07,+1.210417E+00
-8.5300000000E-07,+1.193750E+00
-8.5200000000E-07,+1.183333E+00
-8.5100000000E-07,+1.178125E+00
-8.5000000000E-07,+1.175000E+00
-8.4900000000E-07,+1.157292E+00
-8.4800000000E-07,+1.147917E+00
-8.4700000000E-07,+1.145833E+00
-8.4600000000E-07,+1.133333E+00
-8.4500000000E-07,+1.113542E+00
-8.4400000000E-07,+1.110417E+00
-8.4300000000E-07,+1.100000E+00
-8.4200000000E-07,+1.092708E+00
-8.4100000000E-07,+1.070833E+00
-8.4000000000E-07,+1.042708E+00
-8.3900000000E-07,+1.072917E+00
-8.3800000000E-07,+1.121875E+00
-8.3700000000E-07,+1.037500E+00
-8.3600000000E-07,+9.552083E-01
-8.3500000000E-07,+1.009375E+00
-8.3400000000E-07,+1.052083E+00
-8.3300000000E-07,+9.947916E-01
-8.3200000000E-07,+9.729166E-01
-8.3100000000E-07,+9.781250E-01
-8.3000000000E-07,+9.500000E-01
-8.2900000000E-07,+9.385417E-01
-8.2800000000E-07,+9.593750E-01
-8.2700000000E-07,+9.354167E-01
-8.2600000000E-07,+8.864583E-01
-8.2500000000E-07,+8.958333E-01
-8.2400000000E-07,+9.145833E-01
-8.2300000000E-07,+8.812500E-01
-8.2200000000E-07,+8.510416E-01
-8.2100000000E-07,+8.625000E-01
-8.2000000000E-07,+8.687500E-01
-8.1900000000E-07,+8.375000E-01
-8.1800000000E-07,+8.197916E-01
-8.1700000000E-07,+8.218750E-01
-8.1600000000E-07,+8.125000E-01
-8.1500000000E-07,+7.906250E-01
-8.1400000000E-07,+7.854167E-01
-8.1300000000E-07,+7.822917E-01
-8.1200000000E-07,+7.583333E-01
-8.1100000000E-07,+7.406250E-01
-8.1000000000E-07,+7.479166E-01
-8.0900000000E-07,+7.343750E-01
-8.0800000000E-07,+7.125000E-01
-8.0700000000E-07,+7.041667E-01
-8.0600000000E-07,+7.114583E-01
-8.0500000000E-07,+6.927083E-01
-8.0400000000E-07,+6.708333E-01
-8.0300000000E-07,+6.729167E-01
-8.0200000000E-07,+6.687499E-01
-8.0100000000E-07,+6.552083E-01
-8.0000000000E-07,+6.437500E-01
-7.9900000000E-07,+6.416667E-01
-7.9800000000E-07,+6.375000E-01
-7.9700000000E-07,+6.187500E-01
-7.9600000000E-07,+6.125000E-01
-7.9500000000E-07,+6.114583E-01
-7.9400000000E-07,+6.093750E-01
-7.9300000000E-07,+5.927083E-01
-7.9200000000E-07,+5.906249E-01
-7.9100000000E-07,+5.958333E-01
-7.9000000000E-07,+5.875000E-01
-7.8900000000E-07,+5.760416E-01
-7.8800000000E-07,+5.760416E-01
-7.8700000000E-07,+5.770833E-01
-7.8600000000E-07,+5.729166E-01
-7.8500000000E-07,+5.677083E-01
-7.8400000000E-07,+5.739583E-01
-7.8300000000E-07,+5.718750E-01
-7.8200000000E-07,+5.687500E-01
-7.8100000000E-07,+5.687500E-01
-7.8000000000E-07,+5.729166E-01
-7.7900000000E-07,+5.718750E-01
-7.7800000000E-07,+5.729166E-01
-7.7700000000E-07,+5.750000E-01
-7.7600000000E-07,+5.802083E-01
-7.7500000000E-07,+5.802083E-01
-7.7400000000E-07,+5.843750E-01
-7.7300000000E-07,+5.895833E-01
-7.7200000000E-07,+5.958333E-01
-7.7100000000E-07,+5.979166E-01
-7.7000000000E-07,+6.041666E-01
-7.6900000000E-07,+6.093750E-01
-7.6800000000E-07,+6.187500E-01
-7.6700000000E-07,+6.197916E-01
-7.6600000000E-07,+6.260417E-01
-7.6500000000E-07,+6.364583E-01
-7.6400000000E-07,+6.416667E-01
-7.6300000000E-07,+6.468750E-01
-7.6200000000E-07,+6.583333E-01
-7.6100000000E-07,+6.635416E-01
-7.6000000000E-07,+6.666666E-01
-7.5900000000E-07,+6.822916E-01
-7.5800000000E-07,+6.874999E-01
-7.5700000000E-07,+6.989583E-01
-7.5600000000E-07,+7.104167E-01
-7.5500000000E-07,+7.229167E-01
-7.5400000000E-07,+7.302083E-01
-7.5300000000E-07,+7.406250E-01
-7.5200000000E-07,+7.510417E-01
-7.5100000000E-07,+7.614583E-01
-7.5000000000E-07,+7.697916E-01
-7.4900000000E-07,+7.791667E-01
-7.4800000000E-07,+7.937500E-01
-7.4700000000E-07,+8.104166E-01
-7.4600000000E-07,+8.187500E-01
-7.4500000000E-07,+8.270833E-01
-7.4400000000E-07,+8.406249E-01
-7.4300000000E-07,+8.552083E-01
-7.4200000000E-07,+8.697916E-01
-7.4100000000E-07,+8.802083E-01
-7.4000000000E-07,+8.937500E-01
-7.3900000000E-07,+9.052083E-01
-7.3800000000E-07,+9.197916E-01
-7.3700000000E-07,+9.312500E-01
-7.3600000000E-07,+9.427083E-01
-7.3500000000E-07,+9.593750E-01
-7.3400000000E-07,+9.718750E-01
-7.3300000000E-07,+9.822916E-01
-7.3200000000E-07,+9.979166E-01
-7.3100000000E-07,+1.013542E+00
-7.3000000000E-07,+1.030208E+00
-7.2900000000E-07,+1.045833E+00
-7.2800000000E-07,+1.059375E+00
-7.2700000000E-07,+1.071875E+00
-7.2600000000E-07,+1.077083E+00
-7.2500000000E-07,+1.105208E+00
-7.2400000000E-07,+1.128125E+00
-7.2300000000E-07,+1.132292E+00
-7.2200000000E-07,+1.142708E+00
-7.2100000000E-07,+1.168750E+00
-7.2000000000E-07,+1.185417E+00
-7.1900000000E-07,+1.191667E+00
-7.1800000000E-07,+1.213542E+00
-7.1700000000E-07,+1.248958E+00
-7.1600000000E-07,+1.317708E+00
-7.1500000000E-07,+1.321875E+00
-7.1400000000E-07,+1.251042E+00
-7.1300000000E-07,+1.298958E+00
-7.1200000000E-07,+1.302083E+00
-7.1100000000E-07,+1.312500E+00
-7.1000000000E-07,+1.406250E+00
-7.0900000000E-07,+1.412500E+00
-7.0800000000E-07,+1.372917E+00
-7.0700000000E-07,+1.421875E+00
-7.0600000000E-07,+1.435417E+00
-7.0500000000E-07,+1.460417E+00
-7.0400000000E-07,+1.486458E+00
-7.0300000000E-07,+1.488542E+00
-7.0200000000E-07,+1.532292E+00
-7.0100000000E-07,+1.531250E+00
-7.0000000000E-07,+1.559375E+00
-6.9900000000E-07,+1.569792E+00
-6.9800000000E-07,+1.575000E+00
-6.9700000000E-07,+1.615625E+00
-6.9600000000E-07,+1.635417E+00
-6.9500000000E-07,+1.653125E+00
-6.9400000000E-07,+1.661458E+00
-6.9300000000E-07,+1.670833E+00
-6.9200000000E-07,+1.702083E+00
-6.9100000000E-07,+1.722917E+00
-6.9000000000E-07,+1.737500E+00
-6.8900000000E-07,+1.753125E+00
-6.8800000000E-07,+1.779167E+00
-6.8700000000E-07,+1.796875E+00
-6.8600000000E-07,+1.809375E+00
-6.8500000000E-07,+1.827083E+00
-6.8400000000E-07,+1.851042E+00
-6.8300000000E-07,+1.865625E+00
-6.8200000000E-07,+1.886458E+00
-6.8100000000E-07,+1.907292E+00
-6.8000000000E-07,+1.921875E+00
-6.7900000000E-07,+1.939583E+00
-6.7800000000E-07,+1.957292E+00
-6.7700000000E-07,+1.973958E+00
-6.7600000000E-07,+1.993750E+00
-6.7500000000E-07,+2.009375E+00
-6.7400000000E-07,+2.028125E+00
-6.7300000000E-07,+2.048958E+00
-6.7200000000E-07,+2.063542E+00
-6.7100000000E-07,+2.079167E+00
-6.7000000000E-07,+2.095833E+00
-6.6900000000E-07,+2.119792E+00
-6.6800000000E-07,+2.140625E+00
-6.6700000000E-07,+2.160417E+00
-6.6600000000E-07,+2.172917E+00
-6.6500000000E-07,+2.190625E+00
-6.6400000000E-07,+2.203125E+00
-6.6300000000E-07,+2.223958E+00
-6.6200000000E-07,+2.237500E+00
-6.6100000000E-07,+2.260417E+00
-6.6000000000E-07,+2.279167E+00
-6.5900000000E-07,+2.290625E+00
-6.5800000000E-07,+2.307292E+00
-6.5700000000E-07,+2.326042E+00
-6.5600000000E-07,+2.340625E+00
-6.5500000000E-07,+2.360417E+00
-6.5400000000E-07,+2.375000E+00
-6.5300000000E-07,+2.396875E+00
-6.5200000000E-07,+2.407292E+00
-6.5100000000E-07,+2.427083E+00
-6.5000000000E-07,+2.444792E+00
-6.4900000000E-07,+2.457292E+00
-6.4800000000E-07,+2.470833E+00
-6.4700000000E-07,+2.487500E+00
-6.4600000000E-07,+2.498958E+00
-6.4500000000E-07,+2.521875E+00
-6.4400000000E-07,+2.533333E+00
-6.4300000000E-07,+2.552083E+00
-6.4200000000E-07,+2.566667E+00
-6.4100000000E-07,+2.581250E+00
-6.4000000000E-07,+2.592709E+00
-6.3900000000E-07,+2.608333E+00
-6.3800000000E-07,+2.619792E+00
-6.3700000000E-07,+2.636458E+00
-6.3600000000E-07,+2.650000E+00
-6.3500000000E-07,+2.663542E+00
-6.3400000000E-07,+2.673958E+00
-6.3300000000E-07,+2.690625E+00
-6.3200000000E-07,+2.703125E+00
-6.3100000000E-07,+2.713542E+00
-6.3000000000E-07,+2.723958E+00
-6.2900000000E-07,+2.737500E+00
-6.2800000000E-07,+2.748959E+00
-6.2700000000E-07,+2.764583E+00
-6.2600000000E-07,+2.771875E+00
-6.2500000000E-07,+2.781250E+00
-6.2400000000E-07,+2.787500E+00
-6.2300000000E-07,+2.797917E+00
-6.2200000000E-07,+2.807292E+00
-6.2100000000E-07,+2.817708E+00
-6.2000000000E-07,+2.825000E+00
-6.1900000000E-07,+2.837500E+00
-6.1800000000E-07,+2.841667E+00
-6.1700000000E-07,+2.852083E+00
-6.1600000000E-07,+2.854167E+00
-6.1500000000E-07,+2.863542E+00
-6.1400000000E-07,+2.867708E+00
-6.1300000000E-07,+2.877083E+00
-6.1200000000E-07,+2.879167E+00
-6.1100000000E-07,+2.883333E+00
-6.1000000000E-07,+2.885417E+00
-6.0900000000E-07,+2.889583E+00
-6.0800000000E-07,+2.891667E+00
-6.0700000000E-07,+2.894792E+00
-6.0600000000E-07,+2.889583E+00
-6.0500000000E-07,+2.893750E+00
-6.0400000000E-07,+2.892709E+00
-6.0300000000E-07,+2.893750E+00
-6.0200000000E-07,+2.888542E+00
-6.0100000000E-07,+2.883333E+00
-6.0000000000E-07,+2.884375E+00
-5.9900000000E-07,+2.884375E+00
-5.9800000000E-07,+2.870833E+00
-5.9700000000E-07,+2.863542E+00
-5.9600000000E-07,+2.856250E+00
-5.9500000000E-07,+2.855208E+00
-5.9400000000E-07,+2.841667E+00
-5.9300000000E-07,+2.834375E+00
-5.9200000000E-07,+2.813542E+00
-5.9100000000E-07,+2.810417E+00
-5.9000000000E-07,+2.796875E+00
-5.8900000000E-07,+2.778125E+00
-5.8800000000E-07,+2.795833E+00
-5.8700000000E-07,+2.807292E+00
-5.8600000000E-07,+2.793750E+00
-5.8500000000E-07,+2.755208E+00
-5.8400000000E-07,+2.661458E+00
-5.8300000000E-07,+2.665625E+00
-5.8200000000E-07,+2.809375E+00
-5.8100000000E-07,+2.792708E+00
-5.8000000000E-07,+2.593750E+00
-5.7900000000E-07,+2.590625E+00
-5.7800000000E-07,+2.758333E+00
-5.7700000000E-07,+2.721875E+00
-5.7600000000E-07,+2.539583E+00
-5.7500000000E-07,+2.559375E+00
-5.7400000000E-07,+2.696875E+00
-5.7300000000E-07,+2.618750E+00
-5.7200000000E-07,+2.488542E+00
-5.7100000000E-07,+2.560417E+00
-5.7000000000E-07,+2.625000E+00
-5.6900000000E-07,+2.523958E+00
-5.6800000000E-07,+2.477083E+00
-5.6700000000E-07,+2.536458E+00
-5.6600000000E-07,+2.520833E+00
-5.6500000000E-07,+2.429167E+00
-5.6400000000E-07,+2.441667E+00
-5.6300000000E-07,+2.497917E+00
-5.6200000000E-07,+2.425000E+00
-5.6100000000E-07,+2.358333E+00
-5.6000000000E-07,+2.410417E+00
-5.5900000000E-07,+2.434375E+00
-5.5800000000E-07,+2.352083E+00
-5.5700000000E-07,+2.312500E+00
-5.5600000000E-07,+2.361458E+00
-5.5500000000E-07,+2.357292E+00
-5.5400000000E-07,+2.287500E+00
-5.5300000000E-07,+2.281250E+00
-5.5200000000E-07,+2.307292E+00
-5.5100000000E-07,+2.275000E+00
-5.5000000000E-07,+2.225000E+00
-5.4900000000E-07,+2.234375E+00
-5.4800000000E-07,+2.237500E+00
-5.4700000000E-07,+2.198958E+00
-5.4600000000E-07,+2.183333E+00
-5.4500000000E-07,+2.190625E+00
-5.4400000000E-07,+2.182292E+00
-5.4300000000E-07,+2.137500E+00
-5.4200000000E-07,+2.137500E+00
-5.4100000000E-07,+2.144792E+00
-5.4000000000E-07,+2.120833E+00
-5.3900000000E-07,+2.091667E+00
-5.3800000000E-07,+2.094792E+00
-5.3700000000E-07,+2.084375E+00
-5.3600000000E-07,+2.056250E+00
-5.3500000000E-07,+2.045833E+00
-5.3400000000E-07,+2.044792E+00
-5.3300000000E-07,+2.027083E+00
-5.3200000000E-07,+2.007292E+00
-5.3100000000E-07,+2.005208E+00
-5.3000000000E-07,+1.998958E+00
-5.2900000000E-07,+1.971875E+00
-5.2800000000E-07,+1.962500E+00
-5.2700000000E-07,+1.958333E+00
-5.2600000000E-07,+1.946875E+00
-5.2500000000E-07,+1.926042E+00
-5.2400000000E-07,+1.916667E+00
-5.2300000000E-07,+1.912500E+00
-5.2200000000E-07,+1.895833E+00
-5.2100000000E-07,+1.879167E+00
-5.2000000000E-07,+1.883333E+00
-5.1900000000E-07,+1.871875E+00
-5.1800000000E-07,+1.856250E+00
-5.1700000000E-07,+1.835417E+00
-5.1600000000E-07,+1.837500E+00
-5.1500000000E-07,+1.826042E+00
-5.1400000000E-07,+1.812500E+00
-5.1300000000E-07,+1.802083E+00
-5.1200000000E-07,+1.800000E+00
-5.1100000000E-07,+1.783333E+00
-5.1000000000E-07,+1.775000E+00
-5.0900000000E-07,+1.766667E+00
-5.0800000000E-07,+1.762500E+00
-5.0700000000E-07,+1.746875E+00
-5.0600000000E-07,+1.737500E+00
-5.0500000000E-07,+1.729167E+00
-5.0400000000E-07,+1.723958E+00
-5.0300000000E-07,+1.714583E+00
-5.0200000000E-07,+1.710417E+00
-5.0100000000E-07,+1.697917E+00
-5.0000000000E-07,+1.691667E+00
-4.9900000000E-07,+1.682292E+00
-4.9800000000E-07,+1.680208E+00
-4.9700000000E-07,+1.671875E+00
-4.9600000000E-07,+1.666667E+00
-4.9500000000E-07,+1.655208E+00
-4.9400000000E-07,+1.653125E+00
-4.9300000000E-07,+1.647917E+00
-4.9200000000E-07,+1.642708E+00
-4.9100000000E-07,+1.635417E+00
-4.9000000000E-07,+1.632292E+00
-4.8900000000E-07,+1.619792E+00
-4.8800000000E-07,+1.617708E+00
-4.8700000000E-07,+1.613542E+00
-4.8600000000E-07,+1.609375E+00
-4.8500000000E-07,+1.605208E+00
-4.8400000000E-07,+1.601042E+00
-4.8300000000E-07,+1.591667E+00
-4.8200000000E-07,+1.592708E+00
-4.8100000000E-07,+1.589583E+00
-4.8000000000E-07,+1.585417E+00
-4.7900000000E-07,+1.580208E+00
-4.7800000000E-07,+1.578125E+00
-4.7700000000E-07,+1.579167E+00
-4.7600000000E-07,+1.573958E+00
-4.7500000000E-07,+1.566667E+00
-4.7400000000E-07,+1.571875E+00
-4.7300000000E-07,+1.573958E+00
-4.7200000000E-07,+1.564583E+00
-4.7100000000E-07,+1.556250E+00
-4.7000000000E-07,+1.564583E+00
-4.6900000000E-07,+1.564583E+00
-4.6800000000E-07,+1.557292E+00
-4.6700000000E-07,+1.551042E+00
-4.6600000000E-07,+1.560417E+00
-4.6500000000E-07,+1.550000E+00
-4.6400000000E-07,+1.587500E+00
-4.6300000000E-07,+1.619792E+00
-4.6200000000E-07,+1.568750E+00
-4.6100000000E-07,+1.486458E+00
-4.6000000000E-07,+1.555208E+00
-4.5900000000E-07,+1.620833E+00
-4.5800000000E-07,+1.568750E+00
-4.5700000000E-07,+1.517708E+00
-4.5600000000E-07,+1.559375E+00
-4.5500000000E-07,+1.603125E+00
-4.5400000000E-07,+1.588542E+00
-4.5300000000E-07,+1.514583E+00
-4.5200000000E-07,+1.556250E+00
-4.5100000000E-07,+1.592708E+00
-4.5000000000E-07,+1.560417E+00
-4.4900000000E-07,+1.582292E+00
-4.4800000000E-07,+1.558333E+00
-4.4700000000E-07,+1.577083E+00
-4.4600000000E-07,+1.584375E+00
-4.4500000000E-07,+1.563542E+00
-4.4400000000E-07,+1.587500E+00
-4.4300000000E-07,+1.565625E+00
-4.4200000000E-07,+1.575000E+00
-4.4100000000E-07,+1.598958E+00
-4.4000000000E-07,+1.578125E+00
-4.3900000000E-07,+1.575000E+00
-4.3800000000E-07,+1.572917E+00
-4.3700000000E-07,+1.577083E+00
-4.3600000000E-07,+1.595833E+00
-4.3500000000E-07,+1.581250E+00
-4.3400000000E-07,+1.581250E+00
-4.3300000000E-07,+1.590625E+00
-4.3200000000E-07,+1.591667E+00
-4.3100000000E-07,+1.587500E+00
-4.3000000000E-07,+1.589583E+00
-4.2900000000E-07,+1.589583E+00
-4.2800000000E-07,+1.593750E+00
-4.2700000000E-07,+1.587500E+00
-4.2600000000E-07,+1.590625E+00
-4.2500000000E-07,+1.591667E+00
-4.2400000000E-07,+1.588542E+00
-4.2300000000E-07,+1.587500E+00
-4.2200000000E-07,+1.589583E+00
-4.2100000000E-07,+1.588542E+00
-4.2000000000E-07,+1.587500E+00
-4.1900000000E-07,+1.586458E+00
-4.1800000000E-07,+1.584375E+00
-4.1700000000E-07,+1.585417E+00
-4.1600000000E-07,+1.582292E+00
-4.1500000000E-07,+1.578125E+00
-4.1400000000E-07,+1.579167E+00
-4.1300000000E-07,+1.577083E+00
-4.1200000000E-07,+1.579167E+00
-4.1100000000E-07,+1.575000E+00
-4.1000000000E-07,+1.571875E+00
-4.0900000000E-07,+1.568750E+00
-4.0800000000E-07,+1.569792E+00
-4.0700000000E-07,+1.561458E+00
-4.0600000000E-07,+1.560417E+00
-4.0500000000E-07,+1.558333E+00
-4.0400000000E-07,+1.556250E+00
-4.0300000000E-07,+1.548958E+00
-4.0200000000E-07,+1.545833E+00
-4.0100000000E-07,+1.542708E+00
-4.0000000000E-07,+1.533333E+00
-3.9900000000E-07,+1.532292E+00
-3.9800000000E-07,+1.531250E+00
-3.9700000000E-07,+1.526042E+00
-3.9600000000E-07,+1.521875E+00
-3.9500000000E-07,+1.517708E+00
-3.9400000000E-07,+1.510417E+00
-3.9300000000E-07,+1.506250E+00
-3.9200000000E-07,+1.498958E+00
-3.9100000000E-07,+1.493750E+00
-3.9000000000E-07,+1.492708E+00
-3.8900000000E-07,+1.486458E+00
-3.8800000000E-07,+1.481250E+00
-3.8700000000E-07,+1.471875E+00
-3.8600000000E-07,+1.470833E+00
-3.8500000000E-07,+1.462500E+00
-3.8400000000E-07,+1.462500E+00
-3.8300000000E-07,+1.446875E+00
-3.8200000000E-07,+1.445833E+00
-3.8100000000E-07,+1.438542E+00
-3.8000000000E-07,+1.432292E+00
-3.7900000000E-07,+1.419792E+00
-3.7800000000E-07,+1.418750E+00
-3.7700000000E-07,+1.409375E+00
-3.7600000000E-07,+1.405208E+00
-3.7500000000E-07,+1.394792E+00
-3.7400000000E-07,+1.388542E+00
-3.7300000000E-07,+1.378125E+00
-3.7200000000E-07,+1.372917E+00
-3.7100000000E-07,+1.361458E+00
-3.7000000000E-07,+1.358333E+00
-3.6900000000E-07,+1.344792E+00
-3.6800000000E-07,+1.340625E+00
-3.6700000000E-07,+1.326042E+00
-3.6600000000E-07,+1.326042E+00
-3.6500000000E-07,+1.310417E+00
-3.6400000000E-07,+1.307292E+00
-3.6300000000E-07,+1.292708E+00
-3.6200000000E-07,+1.289583E+00
-3.6100000000E-07,+1.276042E+00
-3.6000000000E-07,+1.275000E+00
-3.5900000000E-07,+1.259375E+00
-3.5800000000E-07,+1.257292E+00
-3.5700000000E-07,+1.245833E+00
-3.5600000000E-07,+1.236458E+00
-3.5500000000E-07,+1.227083E+00
-3.5400000000E-07,+1.217708E+00
-3.5300000000E-07,+1.209375E+00
-3.5200000000E-07,+1.201042E+00
-3.5100000000E-07,+1.186458E+00
-3.5000000000E-07,+1.177083E+00
-3.4900000000E-07,+1.172917E+00
-3.4800000000E-07,+1.159375E+00
-3.4700000000E-07,+1.147917E+00
-3.4600000000E-07,+1.144792E+00
-3.4500000000E-07,+1.134375E+00
-3.4400000000E-07,+1.123958E+00
-3.4300000000E-07,+1.110417E+00
-3.4200000000E-07,+1.107292E+00
-3.4100000000E-07,+1.092708E+00
-3.4000000000E-07,+1.079167E+00
-3.3900000000E-07,+1.050000E+00
-3.3800000000E-07,+1.037500E+00
-3.3700000000E-07,+1.093750E+00
-3.3600000000E-07,+1.091667E+00
-3.3500000000E-07,+9.750000E-01
-3.3400000000E-07,+9.593750E-01
-3.3300000000E-07,+1.036458E+00
-3.3200000000E-07,+1.025000E+00
-3.3100000000E-07,+9.729166E-01
-3.3000000000E-07,+9.687500E-01
-3.2900000000E-07,+9.593750E-01
-3.2800000000E-07,+9.354167E-01
-3.2700000000E-07,+9.447917E-01
-3.2600000000E-07,+9.510416E-01
-3.2500000000E-07,+9.041666E-01
-3.2400000000E-07,+8.802083E-01
-3.2300000000E-07,+9.041666E-01
-3.2200000000E-07,+9.031249E-01
-3.2100000000E-07,+8.593750E-01
-3.2000000000E-07,+8.447916E-01
-3.1900000000E-07,+8.645833E-01
-3.1800000000E-07,+8.531250E-01
-3.1700000000E-07,+8.229166E-01
-3.1600000000E-07,+8.145833E-01
-3.1500000000E-07,+8.166666E-01
-3.1400000000E-07,+8.010417E-01
-3.1300000000E-07,+7.822917E-01
-3.1200000000E-07,+7.812500E-01
-3.1100000000E-07,+7.666666E-01
-3.1000000000E-07,+7.395833E-01
