Record Length,Analog:2000
-8.9600000000E-07,-9.260417E-01
-8.9500000000E-07,-9.135417E-01
-8.9400000000E-07,-9.093750E-01
-8.9300000000E-07,-9.010417E-01
-8.9200000000E-07,-8.968750E-01
-8.9100000000E-07,-8.927084E-01
-8.9000000000E-07,-8.906251E-01
-8.8900000000E-07,-8.822917E-01
-8.8800000000E-07,-8.802084E-01
-8.8700000000E-07,-8.708334E-01
-8.8600000000E-07,-8.645834E-01
-8.8500000000E-07,-8.583334E-01
-8.8400000000E-07,-8.593751E-01
-8.8300000000E-07,-8.541667E-01
-8.8200000000E-07,-8.541667E-01
-8.8100000000E-07,-8.468750E-01
-8.8000000000E-07,-8.468750E-01
-8.7900000000E-07,-8.447917E-01
-8.7800000000E-07,-8.416667E-01
-8.7700000000E-07,-8.447917E-01
-8.7600000000E-07,-8.447917E-01
-8.7500000000E-07,-8.427083E-01
-8.7400000000E-07,-8.437500E-01
-8.7300000000E-07,-8.458334E-01
-8.7200000000E-07,-8.458334E-01
-8.7100000000E-07,-8.489584E-01
-8.7000000000E-07,-8.500000E-01
-8.6900000000E-07,-8.531250E-01
-8.6800000000E-07,-8.552083E-01
-8.6700000000E-07,-8.572917E-01
-8.6600000000E-07,-8.593751E-01
-8.6500000000E-07,-8.625001E-01
-8.6400000000E-07,-8.708334E-01
-8.6300000000E-07,-8.729167E-01
-8.6200000000E-07,-8.802084E-01
-8.6100000000E-07,-8.812500E-01
-8.6000000000E-07,-8.875000E-01
-8.5900000000E-07,-8.916667E-01
-8.5800000000E-07,-9.041667E-01
-8.5700000000E-07,-9.052083E-01
-8.5600000000E-07,-9.145833E-01
-8.5500000000E-07,-9.177083E-01
-8.5400000000E-07,-9.322917E-01
-8.5300000000E-07,-9.322917E-01
-8.5200000000E-07,-9.333333E-01
-8.5100000000E-07,-9.437501E-01
-8.5000000000E-07,-9.593750E-01
-8.4900000000E-07,-9.562501E-01
-8.4800000000E-07,-9.635417E-01
-8.4700000000E-07,-9.760417E-01
-8.4600000000E-07,-9.822917E-01
-8.4500000000E-07,-9.864584E-01
-8.4400000000E-07,-9.968750E-01
-8.4300000000E-07,-9.979167E-01
-8.4200000000E-07,-1.013542E+00
-8.4100000000E-07,-1.034375E+00
-8.4000000000E-07,-1.037500E+00
-8.3900000000E-07,-1.055208E+00
-8.3800000000E-07,-1.112500E+00
-8.3700000000E-07,-1.071875E+00
-8.3600000000E-07,-9.885417E-01
-8.3500000000E-07,-1.055208E+00
-8.3400000000E-07,-1.145833E+00
-8.3300000000E-07,-1.107292E+00
-8.3200000000E-07,-1.069792E+00
-8.3100000000E-07,-1.093750E+00
-8.3000000000E-07,-1.112500E+00
-8.2900000000E-07,-1.121875E+00
-8.2800000000E-07,-1.160417E+00
-8.2700000000E-07,-1.165625E+00
-8.2600000000E-07,-1.158333E+00
-8.2500000000E-07,-1.175000E+00
-8.2400000000E-07,-1.198958E+00
-8.2300000000E-07,-1.175000E+00
-8.2200000000E-07,-1.169792E+00
-8.2100000000E-07,-1.193750E+00
-8.2000000000E-07,-1.221875E+00
-8.1900000000E-07,-1.225000E+00
-8.1800000000E-07,-1.229167E+00
-8.1700000000E-07,-1.233333E+00
-8.1600000000E-07,-1.239583E+00
-8.1500000000E-07,-1.234375E+00
-8.1400000000E-07,-1.255208E+00
-8.1300000000E-07,-1.272917E+00
-8.1200000000E-07,-1.282292E+00
-8.1100000000E-07,-1.283333E+00
-8.1000000000E-07,-1.295833E+00
-8.0900000000E-07,-1.303125E+00
-8.0800000000E-07,-1.305208E+00
-8.0700000000E-07,-1.309375E+00
-8.0600000000E-07,-1.325000E+00
-8.0500000000E-07,-1.331250E+00
-8.0400000000E-07,-1.336458E+00
-8.0300000000E-07,-1.342708E+00
-8.0200000000E-07,-1.361458E+00
-8.0100000000E-07,-1.363542E+00
-8.0000000000E-07,-1.369792E+00
-7.9900000000E-07,-1.382292E+00
-7.9800000000E-07,-1.392708E+00
-7.9700000000E-07,-1.392708E+00
-7.9600000000E-07,-1.396875E+00
-7.9500000000E-07,-1.408333E+00
-7.9400000000E-07,-1.419792E+00
-7.9300000000E-07,-1.427083E+00
-7.9200000000E-07,-1.437500E+00
-7.9100000000E-07,-1.445833E+00
-7.9000000000E-07,-1.455208E+00
-7.8900000000E-07,-1.459375E+00
-7.8800000000E-07,-1.460417E+00
-7.8700000000E-07,-1.466667E+00
-7.8600000000E-07,-1.475000E+00
-7.8500000000E-07,-1.484375E+00
-7.8400000000E-07,-1.491667E+00
-7.8300000000E-07,-1.497917E+00
-7.8200000000E-07,-1.503125E+00
-7.8100000000E-07,-1.512500E+00
-7.8000000000E-07,-1.519792E+00
-7.7900000000E-07,-1.522917E+00
-7.7800000000E-07,-1.528125E+00
-7.7700000000E-07,-1.537500E+00
-7.7600000000E-07,-1.542708E+00
-7.7500000000E-07,-1.547917E+00
-7.7400000000E-07,-1.555208E+00
-7.7300000000E-07,-1.560417E+00
-7.7200000000E-07,-1.569792E+00
-7.7100000000E-07,-1.569792E+00
-7.7000000000E-07,-1.573958E+00
-7.6900000000E-07,-1.578125E+00
-7.6800000000E-07,-1.587500E+00
-7.6700000000E-07,-1.591667E+00
-7.6600000000E-07,-1.594792E+00
-7.6500000000E-07,-1.596875E+00
-7.6400000000E-07,-1.603125E+00
-7.6300000000E-07,-1.608333E+00
-7.6200000000E-07,-1.607292E+00
-7.6100000000E-07,-1.612500E+00
-7.6000000000E-07,-1.617708E+00
-7.5900000000E-07,-1.620833E+00
-7.5800000000E-07,-1.623958E+00
-7.5700000000E-07,-1.629167E+00
-7.5600000000E-07,-1.628125E+00
-7.5500000000E-07,-1.631250E+00
-7.5400000000E-07,-1.631250E+00
-7.5300000000E-07,-1.636458E+00
-7.5200000000E-07,-1.640625E+00
-7.5100000000E-07,-1.644792E+00
-7.5000000000E-07,-1.644792E+00
-7.4900000000E-07,-1.643750E+00
-7.4800000000E-07,-1.643750E+00
-7.4700000000E-07,-1.648958E+00
-7.4600000000E-07,-1.648958E+00
-7.4500000000E-07,-1.653125E+00
-7.4400000000E-07,-1.650000E+00
-7.4300000000E-07,-1.656250E+00
-7.4200000000E-07,-1.657292E+00
-7.4100000000E-07,-1.657292E+00
-7.4000000000E-07,-1.656250E+00
-7.3900000000E-07,-1.657292E+00
-7.3800000000E-07,-1.659375E+00
-7.3700000000E-07,-1.659375E+00
-7.3600000000E-07,-1.657292E+00
-7.3500000000E-07,-1.657292E+00
-7.3400000000E-07,-1.660417E+00
-7.3300000000E-07,-1.661458E+00
-7.3200000000E-07,-1.661458E+00
-7.3100000000E-07,-1.663542E+00
-7.3000000000E-07,-1.662500E+00
-7.2900000000E-07,-1.666667E+00
-7.2800000000E-07,-1.665625E+00
-7.2700000000E-07,-1.664583E+00
-7.2600000000E-07,-1.656250E+00
-7.2500000000E-07,-1.664583E+00
-7.2400000000E-07,-1.669792E+00
-7.2300000000E-07,-1.670833E+00
-7.2200000000E-07,-1.666667E+00
-7.2100000000E-07,-1.673958E+00
-7.2000000000E-07,-1.669792E+00
-7.1900000000E-07,-1.665625E+00
-7.1800000000E-07,-1.663542E+00
-7.1700000000E-07,-1.681250E+00
-7.1600000000E-07,-1.715625E+00
-7.1500000000E-07,-1.730208E+00
-7.1400000000E-07,-1.618750E+00
-7.1300000000E-07,-1.645833E+00
-7.1200000000E-07,-1.651042E+00
-7.1100000000E-07,-1.652083E+00
-7.1000000000E-07,-1.684375E+00
-7.0900000000E-07,-1.686458E+00
-7.0800000000E-07,-1.657292E+00
-7.0700000000E-07,-1.684375E+00
-7.0600000000E-07,-1.706250E+00
-7.0500000000E-07,-1.664583E+00
-7.0400000000E-07,-1.666667E+00
-7.0300000000E-07,-1.662500E+00
-7.0200000000E-07,-1.667708E+00
-7.0100000000E-07,-1.670833E+00
-7.0000000000E-07,-1.659375E+00
-6.9900000000E-07,-1.663542E+00
-6.9800000000E-07,-1.659375E+00
-6.9700000000E-07,-1.675000E+00
-6.9600000000E-07,-1.678125E+00
-6.9500000000E-07,-1.669792E+00
-6.9400000000E-07,-1.670833E+00
-6.9300000000E-07,-1.661458E+00
-6.9200000000E-07,-1.660417E+00
-6.9100000000E-07,-1.666667E+00
-6.9000000000E-07,-1.667708E+00
-6.8900000000E-07,-1.677083E+00
-6.8800000000E-07,-1.672917E+00
-6.8700000000E-07,-1.667708E+00
-6.8600000000E-07,-1.665625E+00
-6.8500000000E-07,-1.665625E+00
-6.8400000000E-07,-1.665625E+00
-6.8300000000E-07,-1.667708E+00
-6.8200000000E-07,-1.668750E+00
-6.8100000000E-07,-1.669792E+00
-6.8000000000E-07,-1.670833E+00
-6.7900000000E-07,-1.668750E+00
-6.7800000000E-07,-1.667708E+00
-6.7700000000E-07,-1.670833E+00
-6.7600000000E-07,-1.671875E+00
-6.7500000000E-07,-1.673958E+00
-6.7400000000E-07,-1.673958E+00
-6.7300000000E-07,-1.676042E+00
-6.7200000000E-07,-1.671875E+00
-6.7100000000E-07,-1.671875E+00
-6.7000000000E-07,-1.672917E+00
-6.6900000000E-07,-1.672917E+00
-6.6800000000E-07,-1.670833E+00
-6.6700000000E-07,-1.677083E+00
-6.6600000000E-07,-1.678125E+00
-6.6500000000E-07,-1.682292E+00
-6.6400000000E-07,-1.681250E+00
-6.6300000000E-07,-1.685417E+00
-6.6200000000E-07,-1.686458E+00
-6.6100000000E-07,-1.685417E+00
-6.6000000000E-07,-1.688542E+00
-6.5900000000E-07,-1.689583E+00
-6.5800000000E-07,-1.693750E+00
-6.5700000000E-07,-1.698958E+00
-6.5600000000E-07,-1.701042E+00
-6.5500000000E-07,-1.704167E+00
-6.5400000000E-07,-1.707292E+00
-6.5300000000E-07,-1.709375E+00
-6.5200000000E-07,-1.709375E+00
-6.5100000000E-07,-1.714583E+00
-6.5000000000E-07,-1.714583E+00
-6.4900000000E-07,-1.721875E+00
-6.4800000000E-07,-1.728125E+00
-6.4700000000E-07,-1.731250E+00
-6.4600000000E-07,-1.732292E+00
-6.4500000000E-07,-1.739583E+00
-6.4400000000E-07,-1.740625E+00
-6.4300000000E-07,-1.752083E+00
-6.4200000000E-07,-1.751042E+00
-6.4100000000E-07,-1.756250E+00
-6.4000000000E-07,-1.757292E+00
-6.3900000000E-07,-1.764583E+00
-6.3800000000E-07,-1.767708E+00
-6.3700000000E-07,-1.773958E+00
-6.3600000000E-07,-1.780208E+00
-6.3500000000E-07,-1.786458E+00
-6.3400000000E-07,-1.790625E+00
-6.3300000000E-07,-1.793750E+00
-6.3200000000E-07,-1.797917E+00
-6.3100000000E-07,-1.803125E+00
-6.3000000000E-07,-1.806250E+00
-6.2900000000E-07,-1.813542E+00
-6.2800000000E-07,-1.819792E+00
-6.2700000000E-07,-1.823958E+00
-6.2600000000E-07,-1.829167E+00
-6.2500000000E-07,-1.836458E+00
-6.2400000000E-07,-1.836458E+00
-6.2300000000E-07,-1.842708E+00
-6.2200000000E-07,-1.845833E+00
-6.2100000000E-07,-1.851042E+00
-6.2000000000E-07,-1.855208E+00
-6.1900000000E-07,-1.866667E+00
-6.1800000000E-07,-1.870833E+00
-6.1700000000E-07,-1.878125E+00
-6.1600000000E-07,-1.880208E+00
-6.1500000000E-07,-1.887500E+00
-6.1400000000E-07,-1.891667E+00
-6.1300000000E-07,-1.898958E+00
-6.1200000000E-07,-1.905208E+00
-6.1100000000E-07,-1.913542E+00
-6.1000000000E-07,-1.919792E+00
-6.0900000000E-07,-1.925000E+00
-6.0800000000E-07,-1.930208E+00
-6.0700000000E-07,-1.936458E+00
-6.0600000000E-07,-1.942708E+00
-6.0500000000E-07,-1.950000E+00
-6.0400000000E-07,-1.955208E+00
-6.0300000000E-07,-1.962500E+00
-6.0200000000E-07,-1.966667E+00
-6.0100000000E-07,-1.971875E+00
-6.0000000000E-07,-1.978125E+00
-5.9900000000E-07,-1.989583E+00
-5.9800000000E-07,-1.993750E+00
-5.9700000000E-07,-2.000000E+00
-5.9600000000E-07,-2.005208E+00
-5.9500000000E-07,-2.011458E+00
-5.9400000000E-07,-2.025000E+00
-5.9300000000E-07,-2.030208E+00
-5.9200000000E-07,-2.021875E+00
-5.9100000000E-07,-2.015625E+00
-5.9000000000E-07,-2.005208E+00
-5.8900000000E-07,-2.006250E+00
-5.8800000000E-07,-2.042708E+00
-5.8700000000E-07,-2.087500E+00
-5.8600000000E-07,-2.106250E+00
-5.8500000000E-07,-2.072917E+00
-5.8400000000E-07,-1.987500E+00
-5.8300000000E-07,-1.975000E+00
-5.8200000000E-07,-2.122917E+00
-5.8100000000E-07,-2.175000E+00
-5.8000000000E-07,-2.021875E+00
-5.7900000000E-07,-1.990625E+00
-5.7800000000E-07,-2.165625E+00
-5.7700000000E-07,-2.215625E+00
-5.7600000000E-07,-2.084375E+00
-5.7500000000E-07,-2.071875E+00
-5.7400000000E-07,-2.160417E+00
-5.7300000000E-07,-2.153125E+00
-5.7200000000E-07,-2.093750E+00
-5.7100000000E-07,-2.139583E+00
-5.7000000000E-07,-2.188542E+00
-5.6900000000E-07,-2.159375E+00
-5.6800000000E-07,-2.152083E+00
-5.6700000000E-07,-2.197917E+00
-5.6600000000E-07,-2.191667E+00
-5.6500000000E-07,-2.155208E+00
-5.6400000000E-07,-2.171875E+00
-5.6300000000E-07,-2.218750E+00
-5.6200000000E-07,-2.207292E+00
-5.6100000000E-07,-2.188542E+00
-5.6000000000E-07,-2.223958E+00
-5.5900000000E-07,-2.240625E+00
-5.5800000000E-07,-2.212500E+00
-5.5700000000E-07,-2.216667E+00
-5.5600000000E-07,-2.248958E+00
-5.5500000000E-07,-2.256250E+00
-5.5400000000E-07,-2.237500E+00
-5.5300000000E-07,-2.255208E+00
-5.5200000000E-07,-2.279167E+00
-5.5100000000E-07,-2.269792E+00
-5.5000000000E-07,-2.256250E+00
-5.4900000000E-07,-2.272917E+00
-5.4800000000E-07,-2.287500E+00
-5.4700000000E-07,-2.286458E+00
-5.4600000000E-07,-2.287500E+00
-5.4500000000E-07,-2.305208E+00
-5.4400000000E-07,-2.313542E+00
-5.4300000000E-07,-2.311458E+00
-5.4200000000E-07,-2.310417E+00
-5.4100000000E-07,-2.321875E+00
-5.4000000000E-07,-2.319792E+00
-5.3900000000E-07,-2.323958E+00
-5.3800000000E-07,-2.330208E+00
-5.3700000000E-07,-2.332292E+00
-5.3600000000E-07,-2.327083E+00
-5.3500000000E-07,-2.337500E+00
-5.3400000000E-07,-2.346875E+00
-5.3300000000E-07,-2.339583E+00
-5.3200000000E-07,-2.331250E+00
-5.3100000000E-07,-2.342708E+00
-5.3000000000E-07,-2.340625E+00
-5.2900000000E-07,-2.338542E+00
-5.2800000000E-07,-2.333333E+00
-5.2700000000E-07,-2.344792E+00
-5.2600000000E-07,-2.346875E+00
-5.2500000000E-07,-2.338542E+00
-5.2400000000E-07,-2.328125E+00
-5.2300000000E-07,-2.334375E+00
-5.2200000000E-07,-2.328125E+00
-5.2100000000E-07,-2.319792E+00
-5.2000000000E-07,-2.319792E+00
-5.1900000000E-07,-2.320833E+00
-5.1800000000E-07,-2.311458E+00
-5.1700000000E-07,-2.310417E+00
-5.1600000000E-07,-2.306250E+00
-5.1500000000E-07,-2.300000E+00
-5.1400000000E-07,-2.289583E+00
-5.1300000000E-07,-2.284375E+00
-5.1200000000E-07,-2.278125E+00
-5.1100000000E-07,-2.272917E+00
-5.1000000000E-07,-2.262500E+00
-5.0900000000E-07,-2.256250E+00
-5.0800000000E-07,-2.248958E+00
-5.0700000000E-07,-2.241667E+00
-5.0600000000E-07,-2.232292E+00
-5.0500000000E-07,-2.228125E+00
-5.0400000000E-07,-2.215625E+00
-5.0300000000E-07,-2.206250E+00
-5.0200000000E-07,-2.195833E+00
-5.0100000000E-07,-2.192708E+00
-5.0000000000E-07,-2.185417E+00
-4.9900000000E-07,-2.175000E+00
-4.9800000000E-07,-2.166667E+00
-4.9700000000E-07,-2.156250E+00
-4.9600000000E-07,-2.141667E+00
-4.9500000000E-07,-2.130208E+00
-4.9400000000E-07,-2.117708E+00
-4.9300000000E-07,-2.110417E+00
-4.9200000000E-07,-2.101042E+00
-4.9100000000E-07,-2.090625E+00
-4.9000000000E-07,-2.079167E+00
-4.8900000000E-07,-2.070833E+00
-4.8800000000E-07,-2.056250E+00
-4.8700000000E-07,-2.044792E+00
-4.8600000000E-07,-2.029167E+00
-4.8500000000E-07,-2.016667E+00
-4.8400000000E-07,-2.005208E+00
-4.8300000000E-07,-1.997917E+00
-4.8200000000E-07,-1.986458E+00
-4.8100000000E-07,-1.976042E+00
-4.8000000000E-07,-1.962500E+00
-4.7900000000E-07,-1.948958E+00
-4.7800000000E-07,-1.932292E+00
-4.7700000000E-07,-1.920833E+00
-4.7600000000E-07,-1.907292E+00
-4.7500000000E-07,-1.892708E+00
-4.7400000000E-07,-1.887500E+00
-4.7300000000E-07,-1.882292E+00
-4.7200000000E-07,-1.855208E+00
-4.7100000000E-07,-1.841667E+00
-4.7000000000E-07,-1.836458E+00
-4.6900000000E-07,-1.826042E+00
-4.6800000000E-07,-1.801042E+00
-4.6700000000E-07,-1.786458E+00
-4.6600000000E-07,-1.783333E+00
-4.6500000000E-07,-1.791667E+00
-4.6400000000E-07,-1.835417E+00
-4.6300000000E-07,-1.865625E+00
-4.6200000000E-07,-1.794792E+00
-4.6100000000E-07,-1.675000E+00
-4.6000000000E-07,-1.714583E+00
-4.5900000000E-07,-1.757292E+00
-4.5800000000E-07,-1.720833E+00
-4.5700000000E-07,-1.657292E+00
-4.5600000000E-07,-1.660417E+00
-4.5500000000E-07,-1.715625E+00
-4.5400000000E-07,-1.691667E+00
-4.5300000000E-07,-1.640625E+00
-4.5200000000E-07,-1.606250E+00
-4.5100000000E-07,-1.602083E+00
-4.5000000000E-07,-1.594792E+00
-4.4900000000E-07,-1.585417E+00
-4.4800000000E-07,-1.568750E+00
-4.4700000000E-07,-1.550000E+00
-4.4600000000E-07,-1.558333E+00
-4.4500000000E-07,-1.536458E+00
-4.4400000000E-07,-1.508333E+00
-4.4300000000E-07,-1.491667E+00
-4.4200000000E-07,-1.481250E+00
-4.4100000000E-07,-1.486458E+00
-4.4000000000E-07,-1.479167E+00
-4.3900000000E-07,-1.459375E+00
-4.3800000000E-07,-1.443750E+00
-4.3700000000E-07,-1.414583E+00
-4.3600000000E-07,-1.394792E+00
-4.3500000000E-07,-1.377083E+00
-4.3400000000E-07,-1.369792E+00
-4.3300000000E-07,-1.369792E+00
-4.3200000000E-07,-1.360417E+00
-4.3100000000E-07,-1.344792E+00
-4.3000000000E-07,-1.330208E+00
-4.2900000000E-07,-1.309375E+00
-4.2800000000E-07,-1.290625E+00
-4.2700000000E-07,-1.269792E+00
-4.2600000000E-07,-1.259375E+00
-4.2500000000E-07,-1.256250E+00
-4.2400000000E-07,-1.245833E+00
-4.2300000000E-07,-1.229167E+00
-4.2200000000E-07,-1.212500E+00
-4.2100000000E-07,-1.196875E+00
-4.2000000000E-07,-1.187500E+00
-4.1900000000E-07,-1.171875E+00
-4.1800000000E-07,-1.159375E+00
-4.1700000000E-07,-1.151042E+00
-4.1600000000E-07,-1.141667E+00
-4.1500000000E-07,-1.126042E+00
-4.1400000000E-07,-1.117708E+00
-4.1300000000E-07,-1.093750E+00
-4.1200000000E-07,-1.085417E+00
-4.1100000000E-07,-1.073958E+00
-4.1000000000E-07,-1.063542E+00
-4.0900000000E-07,-1.052083E+00
-4.0800000000E-07,-1.046875E+00
-4.0700000000E-07,-1.031250E+00
-4.0600000000E-07,-1.020833E+00
-4.0500000000E-07,-1.005208E+00
-4.0400000000E-07,-9.947917E-01
-4.0300000000E-07,-9.895834E-01
-4.0200000000E-07,-9.833333E-01
-4.0100000000E-07,-9.708334E-01
-4.0000000000E-07,-9.645834E-01
-3.9900000000E-07,-9.531251E-01
-3.9800000000E-07,-9.500000E-01
-3.9700000000E-07,-9.385418E-01
-3.9600000000E-07,-9.291667E-01
-3.9500000000E-07,-9.187500E-01
-3.9400000000E-07,-9.166667E-01
-3.9300000000E-07,-9.093750E-01
-3.9200000000E-07,-9.020834E-01
-3.9100000000E-07,-8.937501E-01
-3.9000000000E-07,-8.885417E-01
-3.8900000000E-07,-8.791667E-01
-3.8800000000E-07,-8.802084E-01
-3.8700000000E-07,-8.708334E-01
-3.8600000000E-07,-8.645834E-01
-3.8500000000E-07,-8.625001E-01
-3.8400000000E-07,-8.572917E-01
-3.8300000000E-07,-8.520833E-01
-3.8200000000E-07,-8.489584E-01
-3.8100000000E-07,-8.468750E-01
-3.8000000000E-07,-8.510417E-01
-3.7900000000E-07,-8.447917E-01
-3.7800000000E-07,-8.437500E-01
-3.7700000000E-07,-8.427083E-01
-3.7600000000E-07,-8.416667E-01
-3.7500000000E-07,-8.354167E-01
-3.7400000000E-07,-8.406250E-01
-3.7300000000E-07,-8.395833E-01
-3.7200000000E-07,-8.416667E-01
-3.7100000000E-07,-8.375000E-01
-3.7000000000E-07,-8.437500E-01
-3.6900000000E-07,-8.395833E-01
-3.6800000000E-07,-8.489584E-01
-3.6700000000E-07,-8.489584E-01
-3.6600000000E-07,-8.541667E-01
-3.6500000000E-07,-8.500000E-01
-3.6400000000E-07,-8.593751E-01
-3.6300000000E-07,-8.604168E-01
-3.6200000000E-07,-8.677084E-01
-3.6100000000E-07,-8.708334E-01
-3.6000000000E-07,-8.812500E-01
-3.5900000000E-07,-8.802084E-01
-3.5800000000E-07,-8.885417E-01
-3.5700000000E-07,-8.906251E-01
-3.5600000000E-07,-9.020834E-01
-3.5500000000E-07,-9.031250E-01
-3.5400000000E-07,-9.125000E-01
-3.5300000000E-07,-9.218750E-01
-3.5200000000E-07,-9.291667E-01
-3.5100000000E-07,-9.239584E-01
-3.5000000000E-07,-9.354168E-01
-3.4900000000E-07,-9.479167E-01
-3.4800000000E-07,-9.552084E-01
-3.4700000000E-07,-9.572917E-01
-3.4600000000E-07,-9.718751E-01
-3.4500000000E-07,-9.750000E-01
-3.4400000000E-07,-9.843750E-01
-3.4300000000E-07,-9.885417E-01
-3.4200000000E-07,-9.958333E-01
-3.4100000000E-07,-9.989583E-01
-3.4000000000E-07,-1.026042E+00
-3.3900000000E-07,-1.034375E+00
-3.3800000000E-07,-1.041667E+00
-3.3700000000E-07,-1.097917E+00
-3.3600000000E-07,-1.093750E+00
-3.3500000000E-07,-9.906250E-01
-3.3400000000E-07,-1.016667E+00
-3.3300000000E-07,-1.121875E+00
-3.3200000000E-07,-1.128125E+00
-3.3100000000E-07,-1.072917E+00
-3.3000000000E-07,-1.078125E+00
-3.2900000000E-07,-1.104167E+00
-3.2800000000E-07,-1.113542E+00
-3.2700000000E-07,-1.142708E+00
-3.2600000000E-07,-1.169792E+00
-3.2500000000E-07,-1.154167E+00
-3.2400000000E-07,-1.166667E+00
-3.2300000000E-07,-1.191667E+00
-3.2200000000E-07,-1.186458E+00
-3.2100000000E-07,-1.165625E+00
-3.2000000000E-07,-1.181250E+00
-3.1900000000E-07,-1.211458E+00
-3.1800000000E-07,-1.227083E+00
-3.1700000000E-07,-1.222917E+00
-3.1600000000E-07,-1.232292E+00
-3.1500000000E-07,-1.233333E+00
-3.1400000000E-07,-1.236458E+00
-3.1300000000E-07,-1.245833E+00
-3.1200000000E-07,-1.266667E+00
-3.1100000000E-07,-1.276042E+00
-3.1000000000E-07,-1.285417E+00
