Record Length,Analog:2000
Sample Interval,1.000000E-09
Vertical Units,V,
Vertical Scale,+2.000000E+01
Vertical Offset,+4.000000E+01
Horizontal Units,s
Horizontal Scale,+2.000000E-07
Model,SDS1204X HD
Serial Number,SDSEV82X900772
Software Version,6.9.13.1.1.6.7
Source,CH1
Second,Value
-6.8300000000E-07,-4.775000E+01
-6.8200000000E-07,-4.770834E+01
-6.8100000000E-07,-4.775000E+01
-6.8000000000E-07,-4.770834E+01
-6.7900000000E-07,-4.779167E+01
-6.7800000000E-07,-4.775000E+01
-6.7700000000E-07,-4.787500E+01
-6.7600000000E-07,-4.791666E+01
-6.7500000000E-07,-4.783333E+01
-6.7400000000E-07,-4.779167E+01
-6.7300000000E-07,-4.766667E+01
-6.7200000000E-07,-4.775000E+01
-6.7100000000E-07,-4.783333E+01
-6.7000000000E-07,-4.779167E+01
-6.6900000000E-07,-4.787500E+01
-6.6800000000E-07,-4.787500E+01
-6.6700000000E-07,-4.783333E+01
-6.6600000000E-07,-4.758333E+01
-6.6500000000E-07,-4.766667E+01
-6.6400000000E-07,-4.770834E+01
-6.6300000000E-07,-4.779167E+01
-6.6200000000E-07,-4.783333E+01
-6.6100000000E-07,-4.766667E+01
-6.6000000000E-07,-4.770834E+01
-6.5900000000E-07,-4.775000E+01
-6.5800000000E-07,-4.750000E+01
-6.5700000000E-07,-4.758333E+01
-6.5600000000E-07,-4.775000E+01
-6.5500000000E-07,-4.783333E+01
-6.5400000000E-07,-4.766667E+01
-6.5300000000E-07,-4.762500E+01
-6.5200000000E-07,-4.770834E+01
-6.5100000000E-07,-4.779167E+01
-6.5000000000E-07,-4.775000E+01
-6.4900000000E-07,-4.766667E+01
-6.4800000000E-07,-4.766667E+01
-6.4700000000E-07,-4.775000E+01
-6.4600000000E-07,-4.766667E+01
-6.4500000000E-07,-4.770834E+01
-6.4400000000E-07,-4.758333E+01
-6.4300000000E-07,-4.758333E+01
-6.4200000000E-07,-4.762500E+01
-6.4100000000E-07,-4.770834E+01
-6.4000000000E-07,-4.745834E+01
-6.3900000000E-07,-4.770834E+01
-6.3800000000E-07,-4.758333E+01
-6.3700000000E-07,-4.766667E+01
-6.3600000000E-07,-4.783333E+01
-6.3500000000E-07,-4.754166E+01
-6.3400000000E-07,-4.758333E+01
-6.3300000000E-07,-4.775000E+01
-6.3200000000E-07,-4.766667E+01
-6.3100000000E-07,-4.750000E+01
-6.3000000000E-07,-4.762500E+01
-6.2900000000E-07,-4.770834E+01
-6.2800000000E-07,-4.758333E+01
-6.2700000000E-07,-4.754166E+01
-6.2600000000E-07,-4.750000E+01
-6.2500000000E-07,-4.829167E+01
-6.2400000000E-07,-4.708334E+01
-6.2300000000E-07,-4.775000E+01
-6.2200000000E-07,-4.787500E+01
-6.2100000000E-07,-4.700000E+01
-6.2000000000E-07,-4.795834E+01
-6.1900000000E-07,-4.754166E+01
-6.1800000000E-07,-4.762500E+01
-6.1700000000E-07,-4.804167E+01
-6.1600000000E-07,-4.741667E+01
-6.1500000000E-07,-4.791666E+01
-6.1400000000E-07,-4.745834E+01
-6.1300000000E-07,-4.758333E+01
-6.1200000000E-07,-4.775000E+01
-6.1100000000E-07,-4.741667E+01
-6.1000000000E-07,-4.766667E+01
