Record Length,Analog:2000
-8.9600000000E-07,-7.020833E-01
-8.9500000000E-07,-6.968750E-01
-8.9400000000E-07,-7.000000E-01
-8.9300000000E-07,-6.989583E-01
-8.9200000000E-07,-7.010417E-01
-8.9100000000E-07,-7.010417E-01
-8.9000000000E-07,-7.010417E-01
-8.8900000000E-07,-7.020833E-01
-8.8800000000E-07,-7.052083E-01
-8.8700000000E-07,-7.020833E-01
-8.8600000000E-07,-7.052083E-01
-8.8500000000E-07,-7.062501E-01
-8.8400000000E-07,-7.104167E-01
-8.8300000000E-07,-7.114584E-01
-8.8200000000E-07,-7.177084E-01
-8.8100000000E-07,-7.197917E-01
-8.8000000000E-07,-7.250000E-01
-8.7900000000E-07,-7.260417E-01
-8.7800000000E-07,-7.281250E-01
-8.7700000000E-07,-7.322917E-01
-8.7600000000E-07,-7.375001E-01
-8.7500000000E-07,-7.468750E-01
-8.7400000000E-07,-7.552084E-01
-8.7300000000E-07,-7.510417E-01
-8.7200000000E-07,-7.562500E-01
-8.7100000000E-07,-7.708334E-01
-8.7000000000E-07,-7.770833E-01
-8.6900000000E-07,-7.739583E-01
-8.6800000000E-07,-7.864584E-01
-8.6700000000E-07,-7.958334E-01
-8.6600000000E-07,-8.000001E-01
-8.6500000000E-07,-8.031250E-01
-8.6400000000E-07,-8.093750E-01
-8.6300000000E-07,-8.104167E-01
-8.6200000000E-07,-8.406250E-01
-8.6100000000E-07,-8.812500E-01
-8.6000000000E-07,-8.687501E-01
-8.5900000000E-07,-8.906251E-01
-8.5800000000E-07,-9.385418E-01
-8.5700000000E-07,-8.239584E-01
-8.5600000000E-07,-8.177084E-01
-8.5500000000E-07,-9.666667E-01
-8.5400000000E-07,-9.697917E-01
-8.5300000000E-07,-8.854167E-01
-8.5200000000E-07,-8.833334E-01
-8.5100000000E-07,-9.145833E-01
-8.5000000000E-07,-9.500000E-01
-8.4900000000E-07,-9.833333E-01
-8.4800000000E-07,-9.687501E-01
-8.4700000000E-07,-9.531251E-01
-8.4600000000E-07,-9.812500E-01
-8.4500000000E-07,-1.001042E+00
-8.4400000000E-07,-9.906250E-01
-8.4300000000E-07,-9.937500E-01
-8.4200000000E-07,-1.007292E+00
-8.4100000000E-07,-1.014583E+00
-8.4000000000E-07,-1.021875E+00
-8.3900000000E-07,-1.031250E+00
-8.3800000000E-07,-1.037500E+00
-8.3700000000E-07,-1.043750E+00
-8.3600000000E-07,-1.055208E+00
-8.3500000000E-07,-1.064583E+00
-8.3400000000E-07,-1.070833E+00
-8.3300000000E-07,-1.077083E+00
-8.3200000000E-07,-1.075000E+00
-8.3100000000E-07,-1.087500E+00
-8.3000000000E-07,-1.102083E+00
-8.2900000000E-07,-1.108333E+00
-8.2800000000E-07,-1.108333E+00
-8.2700000000E-07,-1.119792E+00
-8.2600000000E-07,-1.135417E+00
-8.2500000000E-07,-1.139583E+00
-8.2400000000E-07,-1.135417E+00
-8.2300000000E-07,-1.146875E+00
-8.2200000000E-07,-1.157292E+00
-8.2100000000E-07,-1.161458E+00
-8.2000000000E-07,-1.164583E+00
-8.1900000000E-07,-1.180208E+00
-8.1800000000E-07,-1.189583E+00
-8.1700000000E-07,-1.187500E+00
-8.1600000000E-07,-1.191667E+00
-8.1500000000E-07,-1.204167E+00
-8.1400000000E-07,-1.213542E+00
-8.1300000000E-07,-1.217708E+00
-8.1200000000E-07,-1.222917E+00
-8.1100000000E-07,-1.232292E+00
-8.1000000000E-07,-1.237500E+00
-8.0900000000E-07,-1.239583E+00
-8.0800000000E-07,-1.245833E+00
-8.0700000000E-07,-1.259375E+00
-8.0600000000E-07,-1.262500E+00
-8.0500000000E-07,-1.263542E+00
-8.0400000000E-07,-1.270833E+00
-8.0300000000E-07,-1.279167E+00
-8.0200000000E-07,-1.285417E+00
-8.0100000000E-07,-1.289583E+00
-8.0000000000E-07,-1.296875E+00
-7.9900000000E-07,-1.298958E+00
-7.9800000000E-07,-1.305208E+00
-7.9700000000E-07,-1.309375E+00
-7.9600000000E-07,-1.317708E+00
-7.9500000000E-07,-1.327083E+00
-7.9400000000E-07,-1.327083E+00
-7.9300000000E-07,-1.336458E+00
-7.9200000000E-07,-1.342708E+00
-7.9100000000E-07,-1.343750E+00
-7.9000000000E-07,-1.346875E+00
-7.8900000000E-07,-1.353125E+00
-7.8800000000E-07,-1.356250E+00
-7.8700000000E-07,-1.364583E+00
-7.8600000000E-07,-1.367708E+00
-7.8500000000E-07,-1.371875E+00
-7.8400000000E-07,-1.380208E+00
-7.8300000000E-07,-1.381250E+00
-7.8200000000E-07,-1.384375E+00
-7.8100000000E-07,-1.392708E+00
-7.8000000000E-07,-1.397917E+00
-7.7900000000E-07,-1.395833E+00
-7.7800000000E-07,-1.401042E+00
-7.7700000000E-07,-1.408333E+00
-7.7600000000E-07,-1.411458E+00
-7.7500000000E-07,-1.414583E+00
-7.7400000000E-07,-1.420833E+00
-7.7300000000E-07,-1.421875E+00
-7.7200000000E-07,-1.430208E+00
-7.7100000000E-07,-1.436458E+00
-7.7000000000E-07,-1.437500E+00
-7.6900000000E-07,-1.438542E+00
-7.6800000000E-07,-1.442708E+00
-7.6700000000E-07,-1.446875E+00
-7.6600000000E-07,-1.457292E+00
-7.6500000000E-07,-1.460417E+00
-7.6400000000E-07,-1.460417E+00
-7.6300000000E-07,-1.464583E+00
-7.6200000000E-07,-1.471875E+00
-7.6100000000E-07,-1.475000E+00
-7.6000000000E-07,-1.481250E+00
-7.5900000000E-07,-1.485417E+00
-7.5800000000E-07,-1.487500E+00
-7.5700000000E-07,-1.492708E+00
-7.5600000000E-07,-1.492708E+00
-7.5500000000E-07,-1.496875E+00
-7.5400000000E-07,-1.500000E+00
-7.5300000000E-07,-1.507292E+00
-7.5200000000E-07,-1.511458E+00
-7.5100000000E-07,-1.515625E+00
-7.5000000000E-07,-1.520833E+00
-7.4900000000E-07,-1.521875E+00
-7.4800000000E-07,-1.529167E+00
-7.4700000000E-07,-1.531250E+00
-7.4600000000E-07,-1.533333E+00
-7.4500000000E-07,-1.543750E+00
-7.4400000000E-07,-1.548958E+00
-7.4300000000E-07,-1.544792E+00
-7.4200000000E-07,-1.554167E+00
-7.4100000000E-07,-1.564583E+00
-7.4000000000E-07,-1.564583E+00
-7.3900000000E-07,-1.563542E+00
-7.3800000000E-07,-1.579167E+00
-7.3700000000E-07,-1.608333E+00
-7.3600000000E-07,-1.590625E+00
-7.3500000000E-07,-1.492708E+00
-7.3400000000E-07,-1.569792E+00
-7.3300000000E-07,-1.590625E+00
-7.3200000000E-07,-1.578125E+00
-7.3100000000E-07,-1.587500E+00
-7.3000000000E-07,-1.592708E+00
-7.2900000000E-07,-1.567708E+00
-7.2800000000E-07,-1.593750E+00
-7.2700000000E-07,-1.657292E+00
-7.2600000000E-07,-1.581250E+00
-7.2500000000E-07,-1.616667E+00
-7.2400000000E-07,-1.637500E+00
-7.2300000000E-07,-1.588542E+00
-7.2200000000E-07,-1.633333E+00
-7.2100000000E-07,-1.625000E+00
-7.2000000000E-07,-1.625000E+00
-7.1900000000E-07,-1.639583E+00
-7.1800000000E-07,-1.635417E+00
-7.1700000000E-07,-1.648958E+00
-7.1600000000E-07,-1.643750E+00
-7.1500000000E-07,-1.656250E+00
-7.1400000000E-07,-1.664583E+00
-7.1300000000E-07,-1.654167E+00
-7.1200000000E-07,-1.668750E+00
-7.1100000000E-07,-1.668750E+00
-7.1000000000E-07,-1.667708E+00
-7.0900000000E-07,-1.679167E+00
-7.0800000000E-07,-1.676042E+00
-7.0700000000E-07,-1.681250E+00
-7.0600000000E-07,-1.687500E+00
-7.0500000000E-07,-1.689583E+00
-7.0400000000E-07,-1.702083E+00
-7.0300000000E-07,-1.704167E+00
-7.0200000000E-07,-1.708333E+00
-7.0100000000E-07,-1.711458E+00
-7.0000000000E-07,-1.710417E+00
-6.9900000000E-07,-1.708333E+00
-6.9800000000E-07,-1.714583E+00
-6.9700000000E-07,-1.722917E+00
-6.9600000000E-07,-1.733333E+00
-6.9500000000E-07,-1.738542E+00
-6.9400000000E-07,-1.743750E+00
-6.9300000000E-07,-1.741667E+00
-6.9200000000E-07,-1.744792E+00
-6.9100000000E-07,-1.750000E+00
-6.9000000000E-07,-1.760417E+00
-6.8900000000E-07,-1.754167E+00
-6.8800000000E-07,-1.760417E+00
-6.8700000000E-07,-1.765625E+00
-6.8600000000E-07,-1.777083E+00
-6.8500000000E-07,-1.782292E+00
-6.8400000000E-07,-1.782292E+00
-6.8300000000E-07,-1.783333E+00
-6.8200000000E-07,-1.785417E+00
-6.8100000000E-07,-1.790625E+00
-6.8000000000E-07,-1.804167E+00
-6.7900000000E-07,-1.807292E+00
-6.7800000000E-07,-1.811458E+00
-6.7700000000E-07,-1.810417E+00
-6.7600000000E-07,-1.820833E+00
-6.7500000000E-07,-1.826042E+00
-6.7400000000E-07,-1.831250E+00
-6.7300000000E-07,-1.832292E+00
-6.7200000000E-07,-1.839583E+00
-6.7100000000E-07,-1.850000E+00
-6.7000000000E-07,-1.854167E+00
-6.6900000000E-07,-1.862500E+00
-6.6800000000E-07,-1.866667E+00
-6.6700000000E-07,-1.869792E+00
-6.6600000000E-07,-1.876042E+00
-6.6500000000E-07,-1.886458E+00
-6.6400000000E-07,-1.889583E+00
-6.6300000000E-07,-1.894792E+00
-6.6200000000E-07,-1.897917E+00
-6.6100000000E-07,-1.905208E+00
-6.6000000000E-07,-1.911458E+00
-6.5900000000E-07,-1.919792E+00
-6.5800000000E-07,-1.925000E+00
-6.5700000000E-07,-1.931250E+00
-6.5600000000E-07,-1.934375E+00
-6.5500000000E-07,-1.942708E+00
-6.5400000000E-07,-1.945833E+00
-6.5300000000E-07,-1.955208E+00
-6.5200000000E-07,-1.959375E+00
-6.5100000000E-07,-1.966667E+00
-6.5000000000E-07,-1.971875E+00
-6.4900000000E-07,-1.975000E+00
-6.4800000000E-07,-1.979167E+00
-6.4700000000E-07,-1.984375E+00
-6.4600000000E-07,-1.993750E+00
-6.4500000000E-07,-2.002083E+00
-6.4400000000E-07,-2.010417E+00
-6.4300000000E-07,-2.011458E+00
-6.4200000000E-07,-2.017708E+00
-6.4100000000E-07,-2.023958E+00
-6.4000000000E-07,-2.029167E+00
-6.3900000000E-07,-2.035417E+00
-6.3800000000E-07,-2.040625E+00
-6.3700000000E-07,-2.046875E+00
-6.3600000000E-07,-2.053125E+00
-6.3500000000E-07,-2.061458E+00
-6.3400000000E-07,-2.064584E+00
-6.3300000000E-07,-2.067708E+00
-6.3200000000E-07,-2.070833E+00
-6.3100000000E-07,-2.078125E+00
-6.3000000000E-07,-2.085417E+00
-6.2900000000E-07,-2.092708E+00
-6.2800000000E-07,-2.101042E+00
-6.2700000000E-07,-2.106250E+00
-6.2600000000E-07,-2.107292E+00
-6.2500000000E-07,-2.110417E+00
-6.2400000000E-07,-2.116667E+00
-6.2300000000E-07,-2.127083E+00
-6.2200000000E-07,-2.127083E+00
-6.2100000000E-07,-2.133333E+00
-6.2000000000E-07,-2.144792E+00
-6.1900000000E-07,-2.154167E+00
-6.1800000000E-07,-2.158333E+00
-6.1700000000E-07,-2.156250E+00
-6.1600000000E-07,-2.159375E+00
-6.1500000000E-07,-2.172917E+00
-6.1400000000E-07,-2.180208E+00
-6.1300000000E-07,-2.178125E+00
-6.1200000000E-07,-2.175000E+00
-6.1100000000E-07,-2.175000E+00
-6.1000000000E-07,-2.176042E+00
-6.0900000000E-07,-2.187500E+00
-6.0800000000E-07,-2.205208E+00
-6.0700000000E-07,-2.217708E+00
-6.0600000000E-07,-2.231250E+00
-6.0500000000E-07,-2.206250E+00
-6.0400000000E-07,-2.129167E+00
-6.0300000000E-07,-2.190625E+00
-6.0200000000E-07,-2.321875E+00
-6.0100000000E-07,-2.242708E+00
-6.0000000000E-07,-2.121875E+00
-5.9900000000E-07,-2.218750E+00
-5.9800000000E-07,-2.345834E+00
-5.9700000000E-07,-2.290625E+00
-5.9600000000E-07,-2.189583E+00
-5.9500000000E-07,-2.232292E+00
-5.9400000000E-07,-2.317708E+00
-5.9300000000E-07,-2.284375E+00
-5.9200000000E-07,-2.228125E+00
-5.9100000000E-07,-2.275000E+00
-5.9000000000E-07,-2.327083E+00
-5.8900000000E-07,-2.293750E+00
-5.8800000000E-07,-2.267708E+00
-5.8700000000E-07,-2.305208E+00
-5.8600000000E-07,-2.320833E+00
-5.8500000000E-07,-2.295833E+00
-5.8400000000E-07,-2.303125E+00
-5.8300000000E-07,-2.338542E+00
-5.8200000000E-07,-2.332292E+00
-5.8100000000E-07,-2.310417E+00
-5.8000000000E-07,-2.332292E+00
-5.7900000000E-07,-2.357292E+00
-5.7800000000E-07,-2.338542E+00
-5.7700000000E-07,-2.326042E+00
-5.7600000000E-07,-2.354167E+00
-5.7500000000E-07,-2.370833E+00
-5.7400000000E-07,-2.346875E+00
-5.7300000000E-07,-2.343750E+00
-5.7200000000E-07,-2.369792E+00
-5.7100000000E-07,-2.376042E+00
-5.7000000000E-07,-2.351042E+00
-5.6900000000E-07,-2.360417E+00
-5.6800000000E-07,-2.383333E+00
-5.6700000000E-07,-2.381250E+00
-5.6600000000E-07,-2.371875E+00
-5.6500000000E-07,-2.382292E+00
-5.6400000000E-07,-2.392708E+00
-5.6300000000E-07,-2.385417E+00
-5.6200000000E-07,-2.379167E+00
-5.6100000000E-07,-2.386458E+00
-5.6000000000E-07,-2.391667E+00
-5.5900000000E-07,-2.387500E+00
-5.5800000000E-07,-2.382292E+00
-5.5700000000E-07,-2.388542E+00
-5.5600000000E-07,-2.386458E+00
-5.5500000000E-07,-2.381250E+00
-5.5400000000E-07,-2.381250E+00
-5.5300000000E-07,-2.382292E+00
-5.5200000000E-07,-2.369792E+00
-5.5100000000E-07,-2.367708E+00
-5.5000000000E-07,-2.366667E+00
-5.4900000000E-07,-2.365625E+00
-5.4800000000E-07,-2.359375E+00
-5.4700000000E-07,-2.358334E+00
-5.4600000000E-07,-2.356250E+00
-5.4500000000E-07,-2.346875E+00
-5.4400000000E-07,-2.335417E+00
-5.4300000000E-07,-2.333333E+00
-5.4200000000E-07,-2.329167E+00
-5.4100000000E-07,-2.317708E+00
-5.4000000000E-07,-2.311458E+00
-5.3900000000E-07,-2.313542E+00
-5.3800000000E-07,-2.304167E+00
-5.3700000000E-07,-2.290625E+00
-5.3600000000E-07,-2.282292E+00
-5.3500000000E-07,-2.281250E+00
-5.3400000000E-07,-2.271875E+00
-5.3300000000E-07,-2.260417E+00
-5.3200000000E-07,-2.246875E+00
-5.3100000000E-07,-2.240625E+00
-5.3000000000E-07,-2.238542E+00
-5.2900000000E-07,-2.223958E+00
-5.2800000000E-07,-2.208333E+00
-5.2700000000E-07,-2.201042E+00
-5.2600000000E-07,-2.195833E+00
-5.2500000000E-07,-2.183333E+00
-5.2400000000E-07,-2.172917E+00
-5.2300000000E-07,-2.162500E+00
-5.2200000000E-07,-2.148958E+00
-5.2100000000E-07,-2.138542E+00
-5.2000000000E-07,-2.128125E+00
-5.1900000000E-07,-2.121875E+00
-5.1800000000E-07,-2.105208E+00
-5.1700000000E-07,-2.093750E+00
-5.1600000000E-07,-2.087500E+00
-5.1500000000E-07,-2.072917E+00
-5.1400000000E-07,-2.061458E+00
-5.1300000000E-07,-2.052083E+00
-5.1200000000E-07,-2.042708E+00
-5.1100000000E-07,-2.022917E+00
-5.1000000000E-07,-2.008333E+00
-5.0900000000E-07,-2.001042E+00
-5.0800000000E-07,-1.989583E+00
-5.0700000000E-07,-1.978125E+00
-5.0600000000E-07,-1.965625E+00
-5.0500000000E-07,-1.955208E+00
-5.0400000000E-07,-1.937500E+00
-5.0300000000E-07,-1.926042E+00
-5.0200000000E-07,-1.910417E+00
-5.0100000000E-07,-1.901042E+00
-5.0000000000E-07,-1.883333E+00
-4.9900000000E-07,-1.875000E+00
-4.9800000000E-07,-1.859375E+00
-4.9700000000E-07,-1.848958E+00
-4.9600000000E-07,-1.827083E+00
-4.9500000000E-07,-1.817708E+00
-4.9400000000E-07,-1.810417E+00
-4.9300000000E-07,-1.791667E+00
-4.9200000000E-07,-1.776042E+00
-4.9100000000E-07,-1.767708E+00
-4.9000000000E-07,-1.758333E+00
-4.8900000000E-07,-1.742708E+00
-4.8800000000E-07,-1.727083E+00
-4.8700000000E-07,-1.718750E+00
-4.8600000000E-07,-1.716667E+00
-4.8500000000E-07,-1.721875E+00
-4.8400000000E-07,-1.779167E+00
-4.8300000000E-07,-1.694792E+00
-4.8200000000E-07,-1.587500E+00
-4.8100000000E-07,-1.656250E+00
-4.8000000000E-07,-1.684375E+00
-4.7900000000E-07,-1.639583E+00
-4.7800000000E-07,-1.579167E+00
-4.7700000000E-07,-1.566667E+00
-4.7600000000E-07,-1.618750E+00
-4.7500000000E-07,-1.615625E+00
-4.7400000000E-07,-1.551042E+00
-4.7300000000E-07,-1.488542E+00
-4.7200000000E-07,-1.555208E+00
-4.7100000000E-07,-1.527083E+00
-4.7000000000E-07,-1.481250E+00
-4.6900000000E-07,-1.502083E+00
-4.6800000000E-07,-1.443750E+00
-4.6700000000E-07,-1.466667E+00
-4.6600000000E-07,-1.466667E+00
-4.6500000000E-07,-1.392708E+00
-4.6400000000E-07,-1.431250E+00
-4.6300000000E-07,-1.395833E+00
-4.6200000000E-07,-1.375000E+00
-4.6100000000E-07,-1.389583E+00
-4.6000000000E-07,-1.337500E+00
-4.5900000000E-07,-1.336458E+00
-4.5800000000E-07,-1.329167E+00
-4.5700000000E-07,-1.294792E+00
-4.5600000000E-07,-1.293750E+00
-4.5500000000E-07,-1.264583E+00
-4.5400000000E-07,-1.257292E+00
-4.5300000000E-07,-1.259375E+00
-4.5200000000E-07,-1.236458E+00
-4.5100000000E-07,-1.222917E+00
-4.5000000000E-07,-1.208333E+00
-4.4900000000E-07,-1.188542E+00
-4.4800000000E-07,-1.175000E+00
-4.4700000000E-07,-1.159375E+00
-4.4600000000E-07,-1.141667E+00
-4.4500000000E-07,-1.137500E+00
-4.4400000000E-07,-1.120833E+00
-4.4300000000E-07,-1.104167E+00
-4.4200000000E-07,-1.090625E+00
-4.4100000000E-07,-1.073958E+00
-4.4000000000E-07,-1.063542E+00
-4.3900000000E-07,-1.053125E+00
-4.3800000000E-07,-1.034375E+00
-4.3700000000E-07,-1.029167E+00
-4.3600000000E-07,-1.016667E+00
-4.3500000000E-07,-1.003125E+00
-4.3400000000E-07,-9.916667E-01
-4.3300000000E-07,-9.729167E-01
-4.3200000000E-07,-9.635417E-01
-4.3100000000E-07,-9.520834E-01
-4.3000000000E-07,-9.364584E-01
-4.2900000000E-07,-9.250000E-01
-4.2800000000E-07,-9.114584E-01
-4.2700000000E-07,-9.031250E-01
-4.2600000000E-07,-8.927084E-01
-4.2500000000E-07,-8.833334E-01
-4.2400000000E-07,-8.718750E-01
-4.2300000000E-07,-8.645834E-01
-4.2200000000E-07,-8.531250E-01
-4.2100000000E-07,-8.416667E-01
-4.2000000000E-07,-8.354167E-01
-4.1900000000E-07,-8.291667E-01
-4.1800000000E-07,-8.197917E-01
-4.1700000000E-07,-8.125001E-01
-4.1600000000E-07,-8.031250E-01
-4.1500000000E-07,-7.937500E-01
-4.1400000000E-07,-7.854167E-01
-4.1300000000E-07,-7.770833E-01
-4.1200000000E-07,-7.687500E-01
-4.1100000000E-07,-7.604167E-01
-4.1000000000E-07,-7.583333E-01
-4.0900000000E-07,-7.520834E-01
-4.0800000000E-07,-7.500000E-01
-4.0700000000E-07,-7.364584E-01
-4.0600000000E-07,-7.354167E-01
-4.0500000000E-07,-7.322917E-01
-4.0400000000E-07,-7.270834E-01
-4.0300000000E-07,-7.239584E-01
-4.0200000000E-07,-7.229167E-01
-4.0100000000E-07,-7.156250E-01
-4.0000000000E-07,-7.145834E-01
-3.9900000000E-07,-7.031250E-01
-3.9800000000E-07,-7.052083E-01
-3.9700000000E-07,-7.020833E-01
-3.9600000000E-07,-7.010417E-01
-3.9500000000E-07,-7.031250E-01
-3.9400000000E-07,-7.020833E-01
-3.9300000000E-07,-6.979167E-01
-3.9200000000E-07,-6.968750E-01
-3.9100000000E-07,-6.958333E-01
-3.9000000000E-07,-6.979167E-01
-3.8900000000E-07,-6.979167E-01
-3.8800000000E-07,-7.000000E-01
-3.8700000000E-07,-7.041667E-01
-3.8600000000E-07,-7.083334E-01
-3.8500000000E-07,-7.062501E-01
-3.8400000000E-07,-7.093751E-01
-3.8300000000E-07,-7.093751E-01
-3.8200000000E-07,-7.166667E-01
-3.8100000000E-07,-7.166667E-01
-3.8000000000E-07,-7.208334E-01
-3.7900000000E-07,-7.270834E-01
-3.7800000000E-07,-7.281250E-01
-3.7700000000E-07,-7.333333E-01
-3.7600000000E-07,-7.385417E-01
-3.7500000000E-07,-7.479167E-01
-3.7400000000E-07,-7.510417E-01
-3.7300000000E-07,-7.562500E-01
-3.7200000000E-07,-7.583333E-01
-3.7100000000E-07,-7.625000E-01
-3.7000000000E-07,-7.812500E-01
-3.6900000000E-07,-7.812500E-01
-3.6800000000E-07,-7.833334E-01
-3.6700000000E-07,-7.906251E-01
-3.6600000000E-07,-7.989584E-01
-3.6500000000E-07,-8.020834E-01
-3.6400000000E-07,-8.093750E-01
-3.6300000000E-07,-8.125001E-01
-3.6200000000E-07,-8.260417E-01
-3.6100000000E-07,-8.677084E-01
-3.6000000000E-07,-8.781251E-01
-3.5900000000E-07,-8.697917E-01
-3.5800000000E-07,-9.385418E-01
-3.5700000000E-07,-8.802084E-01
-3.5600000000E-07,-7.968751E-01
-3.5500000000E-07,-9.197917E-01
-3.5400000000E-07,-9.958333E-01
-3.5300000000E-07,-9.156250E-01
-3.5200000000E-07,-8.770834E-01
-3.5100000000E-07,-9.072917E-01
-3.5000000000E-07,-9.395834E-01
-3.4900000000E-07,-9.750000E-01
-3.4800000000E-07,-9.781250E-01
-3.4700000000E-07,-9.520834E-01
-3.4600000000E-07,-9.687501E-01
-3.4500000000E-07,-1.004167E+00
-3.4400000000E-07,-1.005208E+00
-3.4300000000E-07,-9.927083E-01
-3.4200000000E-07,-1.004167E+00
-3.4100000000E-07,-1.021875E+00
-3.4000000000E-07,-1.029167E+00
-3.3900000000E-07,-1.035417E+00
-3.3800000000E-07,-1.040625E+00
-3.3700000000E-07,-1.044792E+00
-3.3600000000E-07,-1.055208E+00
-3.3500000000E-07,-1.065625E+00
-3.3400000000E-07,-1.068750E+00
-3.3300000000E-07,-1.082292E+00
-3.3200000000E-07,-1.082292E+00
-3.3100000000E-07,-1.091667E+00
-3.3000000000E-07,-1.105208E+00
-3.2900000000E-07,-1.109375E+00
-3.2800000000E-07,-1.111458E+00
-3.2700000000E-07,-1.115625E+00
-3.2600000000E-07,-1.130208E+00
-3.2500000000E-07,-1.138542E+00
-3.2400000000E-07,-1.138542E+00
-3.2300000000E-07,-1.141667E+00
-3.2200000000E-07,-1.156250E+00
-3.2100000000E-07,-1.163542E+00
-3.2000000000E-07,-1.165625E+00
-3.1900000000E-07,-1.175000E+00
-3.1800000000E-07,-1.189583E+00
-3.1700000000E-07,-1.190625E+00
-3.1600000000E-07,-1.193750E+00
-3.1500000000E-07,-1.203125E+00
-3.1400000000E-07,-1.215625E+00
-3.1300000000E-07,-1.220833E+00
-3.1200000000E-07,-1.223958E+00
-3.1100000000E-07,-1.230208E+00
-3.1000000000E-07,-1.239583E+00
