Record Length,Analog:1000
Sample Interval,2.000000E-09
Vertical Units,V,
Vertical Scale,+5.000000E-01
Vertical Offset,-1.658333E+00
Horizontal Units,s
Horizontal Scale,+2.000000E-07
Model,SDS1204X HD
Serial Number,SDSEV82X900772
Software Version,6.9.13.1.1.6.7
Source,CH4
Second,Value
-6.9600000000E-07,+2.580209E+00
-6.9400000000E-07,+2.609375E+00
-6.9200000000E-07,+2.641667E+00
-6.9000000000E-07,+2.670834E+00
-6.8800000000E-07,+2.701042E+00
-6.8600000000E-07,+2.720833E+00
-6.8400000000E-07,+2.750000E+00
-6.8200000000E-07,+2.777083E+00
-6.8000000000E-07,+2.798958E+00
-6.7800000000E-07,+2.819792E+00
-6.7600000000E-07,+2.841667E+00
-6.7400000000E-07,+2.864583E+00
-6.7200000000E-07,+2.876042E+00
-6.7000000000E-07,+2.889583E+00
-6.6800000000E-07,+2.912500E+00
-6.6600000000E-07,+2.921875E+00
-6.6400000000E-07,+2.931250E+00
-6.6200000000E-07,+2.942708E+00
-6.6000000000E-07,+2.943750E+00
-6.5800000000E-07,+2.951042E+00
-6.5600000000E-07,+2.953125E+00
-6.5400000000E-07,+2.944792E+00
-6.5200000000E-07,+2.942708E+00
-6.5000000000E-07,+2.921875E+00
-6.4800000000E-07,+2.879167E+00
-6.4600000000E-07,+2.943750E+00
-6.4400000000E-07,+2.954167E+00
-6.4200000000E-07,+2.755208E+00
-6.4000000000E-07,+2.922917E+00
-6.3800000000E-07,+2.765625E+00
-6.3600000000E-07,+2.866667E+00
-6.3400000000E-07,+2.739583E+00
-6.3200000000E-07,+2.786458E+00
-6.3000000000E-07,+2.696875E+00
-6.2800000000E-07,+2.718750E+00
-6.2600000000E-07,+2.665625E+00
-6.2400000000E-07,+2.651042E+00
-6.2200000000E-07,+2.615625E+00
-6.2000000000E-07,+2.569792E+00
-6.1800000000E-07,+2.567708E+00
-6.1600000000E-07,+2.504167E+00
-6.1400000000E-07,+2.510417E+00
-6.1200000000E-07,+2.451042E+00
-6.1000000000E-07,+2.441667E+00
-6.0800000000E-07,+2.381250E+00
-6.0600000000E-07,+2.369792E+00
-6.0400000000E-07,+2.336458E+00
-6.0200000000E-07,+2.309375E+00
-6.0000000000E-07,+2.281250E+00
-5.9800000000E-07,+2.248958E+00
-5.9600000000E-07,+2.221875E+00
-5.9400000000E-07,+2.193750E+00
-5.9200000000E-07,+2.170833E+00
-5.9000000000E-07,+2.142709E+00
-5.8800000000E-07,+2.120833E+00
-5.8600000000E-07,+2.089583E+00
-5.8400000000E-07,+2.066667E+00
-5.8200000000E-07,+2.040625E+00
-5.8000000000E-07,+2.016667E+00
-5.7800000000E-07,+1.995833E+00
-5.7600000000E-07,+1.969792E+00
-5.7400000000E-07,+1.948958E+00
-5.7200000000E-07,+1.926042E+00
-5.7000000000E-07,+1.907292E+00
-5.6800000000E-07,+1.885417E+00
-5.6600000000E-07,+1.863542E+00
-5.6400000000E-07,+1.841667E+00
-5.6200000000E-07,+1.823958E+00
-5.6000000000E-07,+1.803125E+00
-5.5800000000E-07,+1.787500E+00
-5.5600000000E-07,+1.769792E+00
-5.5400000000E-07,+1.752083E+00
-5.5200000000E-07,+1.734375E+00
-5.5000000000E-07,+1.719792E+00
-5.4800000000E-07,+1.705208E+00
-5.4600000000E-07,+1.690625E+00
-5.4400000000E-07,+1.680208E+00
-5.4200000000E-07,+1.670833E+00
-5.4000000000E-07,+1.660417E+00
-5.3800000000E-07,+1.647917E+00
-5.3600000000E-07,+1.638542E+00
-5.3400000000E-07,+1.628125E+00
-5.3200000000E-07,+1.619792E+00
-5.3000000000E-07,+1.617708E+00
-5.2800000000E-07,+1.612500E+00
-5.2600000000E-07,+1.604167E+00
-5.2400000000E-07,+1.597917E+00
-5.2200000000E-07,+1.596875E+00
-5.2000000000E-07,+1.588542E+00
-5.1800000000E-07,+1.591667E+00
-5.1600000000E-07,+1.577083E+00
-5.1400000000E-07,+1.580208E+00
-5.1200000000E-07,+1.636458E+00
-5.1000000000E-07,+1.547917E+00
-5.0800000000E-07,+1.621875E+00
-5.0600000000E-07,+1.554167E+00
-5.0400000000E-07,+1.606250E+00
-5.0200000000E-07,+1.575000E+00
-5.0000000000E-07,+1.594792E+00
-4.9800000000E-07,+1.588542E+00
-4.9600000000E-07,+1.586458E+00
-4.9400000000E-07,+1.593750E+00
-4.9200000000E-07,+1.595833E+00
-4.9000000000E-07,+1.597917E+00
-4.8800000000E-07,+1.587500E+00
-4.8600000000E-07,+1.597917E+00
-4.8400000000E-07,+1.584375E+00
-4.8200000000E-07,+1.590625E+00
-4.8000000000E-07,+1.595833E+00
-4.7800000000E-07,+1.595833E+00
-4.7600000000E-07,+1.589583E+00
-4.7400000000E-07,+1.588542E+00
-4.7200000000E-07,+1.587500E+00
-4.7000000000E-07,+1.583333E+00
-4.6800000000E-07,+1.585417E+00
-4.6600000000E-07,+1.573958E+00
-4.6400000000E-07,+1.567708E+00
-4.6200000000E-07,+1.564583E+00
-4.6000000000E-07,+1.561458E+00
-4.5800000000E-07,+1.552083E+00
-4.5600000000E-07,+1.546875E+00
-4.5400000000E-07,+1.535417E+00
-4.5200000000E-07,+1.528125E+00
-4.5000000000E-07,+1.519792E+00
-4.4800000000E-07,+1.510417E+00
-4.4600000000E-07,+1.498958E+00
-4.4400000000E-07,+1.487500E+00
-4.4200000000E-07,+1.480208E+00
-4.4000000000E-07,+1.464583E+00
-4.3800000000E-07,+1.453125E+00
-4.3600000000E-07,+1.440625E+00
-4.3400000000E-07,+1.427083E+00
-4.3200000000E-07,+1.412500E+00
-4.3000000000E-07,+1.395833E+00
-4.2800000000E-07,+1.380208E+00
-4.2600000000E-07,+1.365625E+00
-4.2400000000E-07,+1.350000E+00
-4.2200000000E-07,+1.334375E+00
-4.2000000000E-07,+1.317708E+00
-4.1800000000E-07,+1.296875E+00
-4.1600000000E-07,+1.281250E+00
-4.1400000000E-07,+1.261458E+00
-4.1200000000E-07,+1.245833E+00
-4.1000000000E-07,+1.222917E+00
-4.0800000000E-07,+1.207292E+00
-4.0600000000E-07,+1.188542E+00
-4.0400000000E-07,+1.166667E+00
-4.0200000000E-07,+1.144792E+00
-4.0000000000E-07,+1.129167E+00
-3.9800000000E-07,+1.068750E+00
-3.9600000000E-07,+1.113542E+00
-3.9400000000E-07,+1.036458E+00
-3.9200000000E-07,+1.021875E+00
-3.9000000000E-07,+1.047917E+00
-3.8800000000E-07,+9.625000E-01
-3.8600000000E-07,+9.822917E-01
-3.8400000000E-07,+9.312500E-01
-3.8200000000E-07,+9.281250E-01
-3.8000000000E-07,+8.958334E-01
-3.7800000000E-07,+8.760417E-01
-3.7600000000E-07,+8.479167E-01
-3.7400000000E-07,+8.302084E-01
-3.7200000000E-07,+8.072917E-01
-3.7000000000E-07,+7.843751E-01
-3.6800000000E-07,+7.656250E-01
-3.6600000000E-07,+7.375001E-01
-3.6400000000E-07,+7.093751E-01
-3.6200000000E-07,+6.947917E-01
-3.6000000000E-07,+6.760417E-01
-3.5800000000E-07,+6.541667E-01
-3.5600000000E-07,+6.343751E-01
-3.5400000000E-07,+6.197917E-01
-3.5200000000E-07,+6.031250E-01
-3.5000000000E-07,+5.916667E-01
-3.4800000000E-07,+5.812501E-01
-3.4600000000E-07,+5.656250E-01
-3.4400000000E-07,+5.562500E-01
-3.4200000000E-07,+5.479167E-01
-3.4000000000E-07,+5.500000E-01
-3.3800000000E-07,+5.520834E-01
-3.3600000000E-07,+5.489584E-01
-3.3400000000E-07,+5.479167E-01
-3.3200000000E-07,+5.541667E-01
-3.3000000000E-07,+5.614583E-01
-3.2800000000E-07,+5.697917E-01
-3.2600000000E-07,+5.781251E-01
-3.2400000000E-07,+5.895834E-01
-3.2200000000E-07,+6.020833E-01
-3.2000000000E-07,+6.145834E-01
-3.1800000000E-07,+6.322917E-01
-3.1600000000E-07,+6.489584E-01
-3.1400000000E-07,+6.645834E-01
-3.1200000000E-07,+6.864583E-01
-3.1000000000E-07,+7.020833E-01
-3.0800000000E-07,+7.229167E-01
-3.0600000000E-07,+7.437500E-01
-3.0400000000E-07,+7.635417E-01
-3.0200000000E-07,+7.875001E-01
-3.0000000000E-07,+8.135417E-01
-2.9800000000E-07,+8.375000E-01
-2.9600000000E-07,+8.614584E-01
-2.9400000000E-07,+8.895833E-01
-2.9200000000E-07,+9.145833E-01
-2.9000000000E-07,+9.437501E-01
-2.8800000000E-07,+9.729167E-01
-2.8600000000E-07,+9.989583E-01
-2.8400000000E-07,+1.027083E+00
-2.8200000000E-07,+1.059375E+00
-2.8000000000E-07,+1.088542E+00
-2.7800000000E-07,+1.119792E+00
-2.7600000000E-07,+1.154167E+00
-2.7400000000E-07,+1.180208E+00
-2.7200000000E-07,+1.217708E+00
-2.7000000000E-07,+1.248958E+00
-2.6800000000E-07,+1.289583E+00
-2.6600000000E-07,+1.303125E+00
-2.6400000000E-07,+1.422917E+00
-2.6200000000E-07,+1.418750E+00
-2.6000000000E-07,+1.356250E+00
-2.5800000000E-07,+1.492708E+00
-2.5600000000E-07,+1.535417E+00
-2.5400000000E-07,+1.558333E+00
-2.5200000000E-07,+1.585417E+00
-2.5000000000E-07,+1.625000E+00
-2.4800000000E-07,+1.661458E+00
-2.4600000000E-07,+1.689583E+00
-2.4400000000E-07,+1.742708E+00
-2.4200000000E-07,+1.784375E+00
-2.4000000000E-07,+1.810417E+00
-2.3800000000E-07,+1.839583E+00
-2.3600000000E-07,+1.883333E+00
-2.3400000000E-07,+1.916667E+00
-2.3200000000E-07,+1.954167E+00
-2.3000000000E-07,+1.989583E+00
-2.2800000000E-07,+2.025000E+00
-2.2600000000E-07,+2.070833E+00
-2.2400000000E-07,+2.092708E+00
-2.2200000000E-07,+2.132292E+00
-2.2000000000E-07,+2.183333E+00
-2.1800000000E-07,+2.213542E+00
-2.1600000000E-07,+2.240625E+00
-2.1400000000E-07,+2.278125E+00
-2.1200000000E-07,+2.311458E+00
-2.1000000000E-07,+2.342708E+00
-2.0800000000E-07,+2.375000E+00
-2.0600000000E-07,+2.406250E+00
-2.0400000000E-07,+2.442708E+00
-2.0200000000E-07,+2.473958E+00
-2.0000000000E-07,+2.507292E+00
-1.9800000000E-07,+2.540625E+00
-1.9600000000E-07,+2.566667E+00
-1.9400000000E-07,+2.597917E+00
-1.9200000000E-07,+2.630208E+00
-1.9000000000E-07,+2.658334E+00
-1.8800000000E-07,+2.686459E+00
-1.8600000000E-07,+2.713542E+00
-1.8400000000E-07,+2.738542E+00
-1.8200000000E-07,+2.762500E+00
-1.8000000000E-07,+2.789583E+00
-1.7800000000E-07,+2.812500E+00
-1.7600000000E-07,+2.833333E+00
-1.7400000000E-07,+2.852083E+00
-1.7200000000E-07,+2.871875E+00
-1.7000000000E-07,+2.887500E+00
-1.6800000000E-07,+2.904167E+00
-1.6600000000E-07,+2.921875E+00
-1.6400000000E-07,+2.934375E+00
-1.6200000000E-07,+2.944792E+00
-1.6000000000E-07,+2.947917E+00
-1.5800000000E-07,+2.943750E+00
-1.5600000000E-07,+2.956250E+00
-1.5400000000E-07,+2.952083E+00
-1.5200000000E-07,+2.944792E+00
-1.5000000000E-07,+2.939583E+00
-1.4800000000E-07,+2.901042E+00
-1.4600000000E-07,+2.888542E+00
-1.4400000000E-07,+3.004167E+00
-1.4200000000E-07,+2.820833E+00
-1.4000000000E-07,+2.844792E+00
-1.3800000000E-07,+2.858333E+00
-1.3600000000E-07,+2.806250E+00
-1.3400000000E-07,+2.819792E+00
-1.3200000000E-07,+2.758333E+00
-1.3000000000E-07,+2.741667E+00
-1.2800000000E-07,+2.712500E+00
-1.2600000000E-07,+2.680208E+00
-1.2400000000E-07,+2.677083E+00
-1.2200000000E-07,+2.614583E+00
-1.2000000000E-07,+2.613542E+00
-1.1800000000E-07,+2.554167E+00
-1.1600000000E-07,+2.556250E+00
-1.1400000000E-07,+2.491667E+00
-1.1200000000E-07,+2.492708E+00
-1.1000000000E-07,+2.441667E+00
-1.0800000000E-07,+2.416667E+00
-1.0600000000E-07,+2.378125E+00
-1.0400000000E-07,+2.352083E+00
-1.0200000000E-07,+2.331250E+00
-1.0000000000E-07,+2.294792E+00
-9.8000000000E-08,+2.273958E+00
-9.6000000000E-08,+2.229167E+00
-9.4000000000E-08,+2.208333E+00
-9.2000000000E-08,+2.178125E+00
-9.0000000000E-08,+2.154167E+00
-8.8000000000E-08,+2.130208E+00
-8.6000000000E-08,+2.097917E+00
-8.4000000000E-08,+2.075000E+00
-8.2000000000E-08,+2.052083E+00
-8.0000000000E-08,+2.033333E+00
-7.8000000000E-08,+2.003125E+00
-7.6000000000E-08,+1.982292E+00
-7.4000000000E-08,+1.957292E+00
-7.2000000000E-08,+1.936458E+00
-7.0000000000E-08,+1.913542E+00
-6.8000000000E-08,+1.893750E+00
-6.6000000000E-08,+1.870833E+00
-6.4000000000E-08,+1.851042E+00
-6.2000000000E-08,+1.830208E+00
-6.0000000000E-08,+1.812500E+00
-5.8000000000E-08,+1.796875E+00
-5.6000000000E-08,+1.775000E+00
-5.4000000000E-08,+1.757292E+00
-5.2000000000E-08,+1.744792E+00
-5.0000000000E-08,+1.727083E+00
-4.8000000000E-08,+1.710417E+00
-4.6000000000E-08,+1.695833E+00
-4.4000000000E-08,+1.684375E+00
-4.2000000000E-08,+1.671875E+00
-4.0000000000E-08,+1.660417E+00
-3.8000000000E-08,+1.652083E+00
-3.6000000000E-08,+1.640625E+00
-3.4000000000E-08,+1.631250E+00
-3.2000000000E-08,+1.622917E+00
-3.0000000000E-08,+1.616667E+00
-2.8000000000E-08,+1.613542E+00
-2.6000000000E-08,+1.607292E+00
-2.4000000000E-08,+1.596875E+00
-2.2000000000E-08,+1.595833E+00
-2.0000000000E-08,+1.587500E+00
-1.8000000000E-08,+1.587500E+00
-1.6000000000E-08,+1.589583E+00
-1.4000000000E-08,+1.559375E+00
-1.2000000000E-08,+1.623958E+00
-1.0000000000E-08,+1.593750E+00
-8.0000000000E-09,+1.566667E+00
-6.0000000000E-09,+1.605208E+00
-4.0000000000E-09,+1.557292E+00
-2.0000000000E-09,+1.609375E+00
+0.0000000000E+00,+1.571875E+00
+2.0000000000E-09,+1.598958E+00
+4.0000000000E-09,+1.585417E+00
+6.0000000000E-09,+1.591667E+00
+8.0000000000E-09,+1.594792E+00
+1.0000000000E-08,+1.592708E+00
+1.2000000000E-08,+1.595833E+00
+1.4000000000E-08,+1.588542E+00
+1.6000000000E-08,+1.596875E+00
+1.8000000000E-08,+1.584375E+00
+2.0000000000E-08,+1.603125E+00
+2.2000000000E-08,+1.593750E+00
+2.4000000000E-08,+1.594792E+00
+2.6000000000E-08,+1.581250E+00
+2.8000000000E-08,+1.588542E+00
+3.0000000000E-08,+1.589583E+00
+3.2000000000E-08,+1.586458E+00
+3.4000000000E-08,+1.579167E+00
+3.6000000000E-08,+1.575000E+00
+3.8000000000E-08,+1.569792E+00
+4.0000000000E-08,+1.563542E+00
+4.2000000000E-08,+1.559375E+00
+4.4000000000E-08,+1.551042E+00
